latitude,longitude,stake_weight,uuid,GDI,country
38.636,-77.4378,4,650137f3-30df-46ae-b1d8-423dbf537063,2231611.435228404,United States
38.679,-9.1569,19,c117ea19-d775-4ca7-bdb9-94190e6c6958,1815930.9279473599,Portugal
38.6857,-121.0822,4,0ae01ee7-1152-440e-99ce-56ed3416fbff,2759353.758342178,United States
38.7073,-77.023,19,3b5f0c16-7629-4b4f-aae9-3c49655b5608,2229859.7265462535,United States
38.7098,-90.8796,2,ba327083-71a7-4ff4-b139-cdc3822d8ced,2269562.4697891283,United States
38.7135,-78.1594,3,eba71347-f6d0-4663-98a4-dc664063d4fb,2223701.8413120853,United States
38.7934,-77.2716,3,ef9da976-5974-4ad4-b380-df7d6954fea7,2220947.5804353687,United States
38.8339,-104.8214,5,2684816f-9264-470f-9106-77584aca6c13,2464615.6716493904,United States
38.9209,-77.5039,317,dcaf3dd0-7b05-4101-b1d3-56c9c5a2fa03,2218022.8069782294,United States
38.9517,-92.3341,5,e8b4fed6-2f4d-4a4a-bc46-52847208e497,2298406.963301044,United States
38.9786,-76.4918,3,1231e967-b2f1-49ec-9cb2-f006e58c9abf,2223778.552069957,United States
38.9942,-1.8564,1,30955879-ee54-47dd-9dac-fa8f3b0d20c8,1806442.503705548,Spain
38.999,-84.6266,13,894e1f7c-a6c9-4f89-8073-657d53bf1db2,2248532.4127582433,United States
39.0284,-84.2177,1,d821a25e-dc45-4c17-b0ed-2ca8d75779d8,2243873.75474703,United States
39.0417,-94.7202,10,37bb295e-3a36-4b90-b13f-86cfd7e07979,2343436.762272398,United States
39.0993,-76.8483,5,386ec326-d173-4b09-a2e3-147eb779fd05,2213898.2859427696,United States
39.1071,-108.5968,1,90b444d4-c940-4c9d-a882-b969ed75071b,2487378.5945093636,United States
39.1502,-123.2078,1,c8ecda07-039a-4010-871e-1a156dd1831c,2794131.9082016614,United States
39.2025,-119.7526,1,e0d062a0-4e5a-4a93-bd4e-eae8d1e65488,2742695.9513190975,United States
39.213,-106.9378,1,a827fe42-c67a-4067-bd6a-fc8cadd9a16f,2458949.634322774,United States
39.2191,-121.0611,1,e5caabd0-d709-4481-a9ff-a6df50356f49,2781117.8921773937,United States
39.2844,-0.426,1,216296ba-a0f8-43ec-802e-429473482675,1803313.3816329716,Spain
39.2904,-76.6122,4,10f76695-3c33-474f-a55a-63f09351361b,2209769.518681102,United States
39.328,-120.1833,1,d5dce5f2-8f95-459a-81d1-2b17c9966a99,2752180.2600979516,United States
39.3722,-104.8561,3,70a73bf0-480a-4732-b60c-79040c48b8c2,2436513.5008520745,United States
39.4562,-77.9639,1,acefe79b-a97b-428a-8c11-43d6323acaef,2199951.115369551,United States
39.4739,-0.3797,2,bf9f0a77-8fe9-4ed8-8467-c3c9aed31244,1780713.6497256618,Spain
39.5145,-76.4111,1,906e529a-d576-4ad0-85fa-590a28abe12d,2205104.5704789595,United States
39.5539,-104.9694,28,5b3860e2-2df1-48f0-af70-79802781613f,2435318.15799747,United States
39.559,-84.3041,1,20b7aa95-7b24-47d4-a53e-ee03b4479c95,2219331.2281552353,United States
39.6029,-9.0684,1,3486ff92-409f-4eda-8f05-e91f40d229e5,1781376.7657327305,Portugal
39.6369,22.4176,1,30795a8a-e47d-4ab8-9ff8-4389dc5fe117,1919177.248338444,Greece
39.7096,-86.2614,1,95605c23-661c-4cdf-8e36-c38e14607785,2245456.2807461843,United States
39.7104,2.6223,1,38d00837-623d-487b-a04d-05a65c267851,1700234.2961913818,Spain
39.7137,-75.6094,1,7fc0167a-f0fd-48fe-9878-730d3ce40edf,2208821.43982667,United States
39.7285,-121.8375,1,8d53c8ec-f26b-4d3c-8bb0-ba70bb6fe06c,2683851.6933826846,United States
39.7294,-104.8319,3,be234f71-9318-46c8-98bc-a88c9a6c3d66,2428265.5954236155,United States
39.7886,-85.9779,1,1318facd-351d-4a60-8bb1-a8410346bc3a,2240404.577678817,United States
39.8007,-76.983,1,e2da7f9a-98c2-4882-a757-30356d1f14a0,2198932.4060423374,United States
39.8028,-105.0875,2,b8ec6169-f547-4e38-a262-d2cefbce1364,2432968.129921802,United States
39.8403,-88.9548,1,b8cf38be-9e38-48bf-adbb-bc07506c640e,2207982.273703626,United States
39.8853,-4.0512,1,d95a5045-6696-401c-b82b-a47063694fca,1783510.971352944,Spain
39.8923,-74.7021,1,b82371d8-9a34-4add-ad1e-4aed76175245,2207689.80948188,United States
39.9075,116.3972,28,705c8b06-3fc1-4b6f-bd0f-f5e64d94f833,3749458.79901167,China
39.9168,-75.3877,5,b4cc6694-94fc-4415-9a68-01e4c44959ff,2205061.534161248,United States
39.926,-75.1196,18,542411d8-183f-4425-bd62-d1fecc36b00c,2205584.732523663,United States
39.9383,-0.1009,1,5b3f097e-2cd9-4d16-a001-380fa69dae9a,1746176.4015521721,Spain
39.9573,-83.2288,39,c6f88b1a-2ea4-4433-ae64-730b81da34b3,2187658.091964852,United States
39.9784,-86.118,1,de1cea17-5964-4fb0-8780-8056e4fddc6d,2231386.409199439,United States
39.9956,-82.6743,1,2b7acb46-8228-468c-a946-4c97cc879e8b,2182560.068017189,United States
40.0503,-105.05,5,8176e318-20fa-4d4e-b9bb-acfbf3bb2fef,2418751.081605451,United States
40.174,-80.2462,2,1fceaaa2-bc84-49be-9734-64db6ab4d2c5,2178938.67463378,United States
40.1843,-75.538,4,024440c7-2642-4e0f-80bf-3c949267c341,2192879.5774132223,United States
40.2338,-111.6585,4,d8d6af27-03e3-490d-b65b-c8c282629de3,2465741.728815401,United States
40.2426,-82.8591,1,c752c9d9-cae9-4c2d-94f4-e694f1841497,2179516.260354676,United States
40.2698,-74.7999,3,4f243935-41a3-47a7-b2ee-f9eceed5e514,2199659.081859648,United States
40.2842,-84.1555,1,8985b602-c569-4a1a-a332-a57ba0767990,2197310.360236525,United States
40.3141,-112.0069,1,ea3b159d-7774-4c62-891c-47fee0ea06d8,2464726.2486205157,United States
40.3154,-74.2463,2,d1bbaf88-4b85-4548-bcdf-bd9d9ddbf6e6,2200835.6516287266,United States
40.3223,-3.865,24,160edbb7-044d-4941-a885-c1d12f4f159c,1758371.2138224593,Spain
40.3934,-82.4857,1,4f7a3201-1b18-49e1-afee-ee6983b52d70,2174125.3612506813,United States
40.3978,-105.075,1,cc13e166-121e-4839-beb7-82c463b4e4fc,2387944.878471349,United States
40.4167,-86.8753,1,01786065-186b-432a-9b91-40f0b91982d8,2233581.983745677,United States
40.4406,-79.9959,19,aed83461-ca9b-430a-8015-1381554142bf,2173195.7599710943,United States
40.4821,-3.36,1,9de789d8-0c1d-4740-9feb-0a7ee5bab170,1748625.6017216358,Spain
40.4897,-111.9388,5,0a34d37c-6b62-4870-b1da-fcb76dcb5984,2459265.560015562,United States
40.4993,-74.399,29,2a5962c6-1556-41bb-b463-c5f9112e143e,2196695.117518798,United States
40.5003,-79.7495,1,e39704c2-1967-45bc-841e-70fa85cb9465,2171264.1196009708,United States
40.5123,-74.8593,4,53db4f77-e541-4270-9099-bd38715cfc7b,2188444.983797395,United States
40.5142,-88.9906,1,6d03b9f2-13b2-472e-bda2-53c5a19848bc,2197015.773717726,United States
40.5187,-78.3947,1,0ea9577f-2df0-490d-82f9-665c08976fe4,2173991.6188740423,United States
40.5853,-105.0844,2,021dc33f-3d84-4b57-b567-d676e16b390d,2384730.734000178,United States
40.5934,-74.1632,110,bf743d23-34e4-4ff6-ab14-4529340c81e0,2195897.4917915035,United States
40.5982,-124.1573,1,e3f0350b-361e-4900-9afe-a3fc5c3dece1,2796248.230382239,United States
40.6436,22.9309,1,f52ae983-8b44-4270-9d69-63bbe5dc6b9a,1857618.23734876,Greece
40.6788,-3.6164,1,2ae9539f-4776-4ced-adc6-bf1cfb2b900b,1743114.1517317402,Spain
40.6868,-73.3735,1,3f8873f8-8bde-48c7-8b4f-80014ee0d687,2198017.6328471648,United States
40.6944,-111.5438,1,c2ec9836-2878-4a98-b533-006354927023,2444783.4749822435,United States
40.7194,0.7084,1,c58e6a43-02d5-4183-8f9a-e4ef6e358602,1654406.9152162801,Spain
40.7268,-73.6343,2,c4971b52-6318-46ef-b75e-719ce6df9d9f,2195909.1020892505,United States
40.7565,-96.6946,1,8c0c7223-8ef6-473c-b6ca-d79e7c1f37f4,2321099.734235139,United States
40.7608,-111.8911,18,d74fe432-a31b-4023-b777-326006cfc59d,2444065.2658298635,United States
40.8021,-124.1637,1,d89aa6ea-9fd6-422c-89ac-fa2d9aa084eb,2791572.6908840993,United States
40.8344,-74.1377,10,788962c2-0edc-4731-b1f9-31c5cf1be4b3,2185320.1727136904,United States
40.879,-73.1568,1,4b256771-a5cc-4f66-a2aa-860f70ea3f77,2195760.1312590498,United States
40.9084,-90.2849,1,41e08c1e-5906-4a97-9636-4250add1d71a,2211682.246331476,United States
40.9323,-84.3388,1,ab059426-8232-4748-9e47-b09712ee3244,2188791.2410640535,United States
40.9396,24.4069,1,8aff1f2a-4e03-420d-be5d-5a03f1fb059e,1744363.520405105,Greece
40.9781,27.511,1,4b4989c2-cfd0-4a37-8203-fdeed7e9daa3,1725713.4720343652,Turkey
40.9868,-75.1946,1,e4a53847-64bc-4efe-b315-5c269dc6aba7,2173163.0794873843,United States
41.0138,28.9497,8,879ca476-fbc4-453e-b0b0-a50a75cd2e29,1822646.157706263,Turkey
41.0242,-80.6629,1,47992ae8-509d-49cd-9f67-9cabc0b568d6,2160076.210017515,United States
41.0334,-81.4385,1,a22c7f91-f687-4a04-838d-058e662118ad,2157187.28082391,United States
41.0762,-73.8588,2,b1da70ce-ee66-4a84-bb9e-97bf2cf2971a,2182496.8388367714,United States
41.124,-8.6124,2,de84cfc3-1b76-484e-bbdc-47a6442f27ac,1736874.996602226,Portugal
41.1306,-85.1289,1,2b9c005f-ea80-4961-b5d3-d89adb7105d9,2194259.503519144,United States
41.1384,-81.8637,2,02300c88-75b0-4760-b3f3-c71b29d24f7c,2158323.448526094,United States
41.14,-104.8203,1,1b1ad268-2d83-4f4e-8661-9579932db3a6,2336224.239760061,United States
41.1544,-96.0422,20,97577af3-a9d4-44ed-bb56-fca5e02b8cc0,2300978.635023317,United States
41.2627,-111.9837,2,15d6f03e-a016-4e89-b381-f1b903e11847,2445498.3380318373,United States
41.3081,-72.9282,1,225ac1a5-e64a-4e41-adc8-ef70906e1d97,2183526.7200291585,United States
41.3137,-81.5084,4,4a062d8c-3513-4d2b-938e-5afa7b083e8a,2146853.623339115,United States
41.3462,1.6971,1,d885d73c-79bf-4d3c-a205-f71f2676068b,1627161.456022424,Spain
41.354,-72.0523,2,ee332387-4f7f-45fb-9dcd-d6239603d48f,2188261.3362315097,United States
41.3597,2.1003,7,32107114-764a-44da-936c-336073edd34b,1625827.5744421568,Spain
41.3973,-73.6171,1,6e399443-1d7b-49fb-b369-5d8a2db48120,2172232.7530713854,United States
41.4887,-75.7085,1,fc6bc283-c5e2-4b8f-9253-1776ae4081d7,2158488.553962297,United States
41.5503,-8.42,1,56072dc6-5063-43b5-bb5a-4d5f1ee9cb25,1727191.3596737727,Portugal
41.6005,-93.6091,2,0e77f095-61a3-464d-bf7f-10ef8184194e,2268714.413701863,United States
41.608,2.2877,1,3a6220cf-bbdb-4a7d-bafc-8d39f5ada391,1615908.11655347,Spain
41.6142,-81.149,1,6c89e74a-9473-4d16-90c3-0d3d0f632848,2141035.9525187206,United States
41.6561,-0.8773,2,ca9f843f-0e4b-4132-9363-8020fd3b6d54,1696757.6549113195,Spain
41.6941,44.8337,1,c592b086-ba57-4bf0-ae81-356adde35409,2094299.2574613278,Georgia
41.6969,-71.5219,1,db815584-b54c-402f-aca7-4389c2d1bfe1,2186453.9301524023,United States
41.7001,-70.2995,1,a76fd366-11b7-49bc-bb9a-95e5ca015db2,2196158.460539932,United States
41.7004,-73.921,3,02f9322c-3483-40af-b8f7-ed829b060afc,2160307.6397012565,United States
41.7402,-7.4688,2,44594e5b-efb2-4c06-81be-6e002096748b,1723112.6782382557,Portugal
41.8456,-87.7539,30,8b3280b9-277f-47d8-86be-b64ab139881b,2153464.461366366,United States
41.85,-88.3126,7,5fba7b60-d48e-4bdf-b7c3-0856b58e67db,2161216.3722288953,United States
41.8666,-103.6672,1,35b6c1e7-4928-43ae-9997-43b225db90cd,2322669.191352592,United States
41.8919,12.5113,7,5544b709-7b27-407f-ab99-25bf271560e3,1648952.7296172816,Italy
41.8976,-84.0372,1,71994307-b020-4e4e-a9bb-c316816b863e,2152350.878870531,United States
41.9001,-71.0898,1,46590b48-c4c8-47bd-94ca-8d6761801504,2186600.8315791725,United States
42.0029,-71.5148,2,b8a9f69a-01c5-4d29-8ee1-810995c67798,2181967.670266257,United States
42.0167,23.1,1,8290ff55-6413-48a5-8433-8512e430dfb7,1787151.1789095828,Bulgaria
42.0347,-93.6199,1,aa106f51-be36-4752-b875-8a7ed48bb403,2263156.0257617645,United States
42.0697,-87.7878,1,3f4d783a-4275-4218-aaac-a986142b535d,2151503.969905125,United States
42.0751,-72.0334,1,1ff63dc8-64cc-4760-ab61-82a8ff870efd,2171356.686288647,United States
42.0932,-70.7925,1,d7282cbd-fa80-4f4f-ae71-492e1613ed44,2186170.619778452,United States
42.1167,-86.4542,1,e2144570-c718-4db7-b752-0615fe304797,2148238.6294829394,United States
42.12,-85.5328,1,2111762b-9835-4744-802f-ee71a30b8c4b,2172656.1100214394,United States
42.15,24.75,1,ce728529-c857-41d9-8361-727d398eabeb,1719196.4994375014,Bulgaria
42.2095,-85.7845,1,8e157dd1-57ca-4302-a9c0-25799df0a2e7,2167603.6118800403,United States
42.2328,-8.7226,1,0b2252c1-5f0a-420b-a6f6-444454175221,1716115.5840816149,Spain
42.2459,-84.4013,1,4158dbfc-cff8-41c8-8b2b-22503d9fcc01,2152334.8083426147,United States
42.2512,-73.7801,1,0822c495-f192-48bb-8117-8eca2c1bc89e,2154054.297127844,United States
42.2586,-87.8406,1,616f368d-8699-4e78-ad76-28d2fadf97e3,2150358.43382099,United States
42.2695,-71.6162,4,ebc18b1d-53dc-4d31-8465-ce8e5fe7bbf6,2171532.889924894,United States
42.2776,-83.7409,4,02ac6094-9c49-4491-8919-263c5fa66c6e,2145749.823284216,United States
42.2839,22.6911,1,b85d2b76-f032-4475-a018-27ad1a701647,1794095.981728666,Bulgaria
42.3223,-83.1763,5,94a8b372-df38-47eb-86a8-c20ae2a78b68,2140492.457376759,United States
42.3286,42.5981,1,c87dc1d4-bb9f-41d4-b8aa-9028c69faaa9,2015822.282016659,Georgia
42.3362,-71.0729,16,f56649b4-9d62-46fd-bc3f-891fea6c2efa,2180735.168298175,United States
42.3683,-88.8221,1,1a2aae64-e8d3-4d9c-8a78-273af2c51e61,2170396.343438208,United States
42.4542,18.7683,1,5e55a6ff-5fe8-41e3-a176-a8aaaa5f4fe8,1691279.4920975838,Montenegro
42.4904,-83.013,2,5600ac16-4c20-421d-854f-3f9ca5e15478,2137714.475941294,United States
42.5061,27.4678,1,6f904d35-d48f-41db-818b-a517cd1fd70b,1660675.7651487435,Bulgaria
42.5078,1.5211,4,e62813a6-df25-487e-8253-86178655dc43,1584302.998481982,Andorra
42.5834,-71.8023,1,bf78e0dc-e148-47d5-85d6-dbbb5ed14049,2166557.4120289576,United States
42.6,23.0333,1,82f23fb2-d596-48c9-9fd7-15801a01c510,1766216.69388972,Bulgaria
42.6011,-89.6385,1,9fa86aa8-d008-4a4a-b5ad-5ea211f86950,2173417.654508314,United States
42.693,-83.4118,1,1562962f-d6dc-4de9-976f-f7ff6dd40586,2139386.863511056,United States
42.6975,23.3241,5,8f266600-54dd-42b7-b219-4baffb085932,1744701.401595777,Bulgaria
42.7654,-71.4676,1,58c92926-dd97-4afc-97e4-76e6701e4995,2166767.6010776777,United States
42.7829,-73.6648,1,aadf0cbd-b9cd-4116-85e9-afd15282647a,2148971.3688591747,United States
42.85,-2.6727,1,c68f1ad2-9223-4f0e-9713-890e911218a2,1666632.4036418104,Spain
42.8742,-77.288,1,55542ed2-a5c3-4617-b7a2-a7b9b95607a1,2117037.329739688,United States
42.8865,-78.8784,3,ec38280e-ff82-4b60-bdcc-2151e1a74b6e,2119355.602999229,United States
42.9059,-88.139,2,37e0288f-eae9-44e2-a656-42be219d76c2,2156157.9415325797,United States
42.9337,-72.2781,1,b4571162-33f3-4aca-bde8-02bf2285802a,2153941.0204965295,United States
42.9634,-85.6681,1,4b913768-0418-4fc0-9ef3-f49feceafe2c,2111478.1501451028,United States
42.9834,-81.233,3,1171a997-2cef-4717-b1e2-468639bae065,2121856.910322743,Canada
43.0059,-84.3716,1,95dc9f70-e126-4ffc-98ec-e8f95dd4b040,2139185.650322534,United States
43.0356,-89.4526,8,234375dc-2e02-48b4-a14b-f183694fc910,2174127.779499853,United States
43.0812,25.629,1,8aba4a7c-16c7-4799-a0ac-27e2c7d311c9,1611712.997743701,Bulgaria
43.0926,-75.6513,1,77704d6c-adf0-4b4d-ae6b-35910627c362,2128772.494597044,United States
43.1122,12.3888,2,c758beb3-9ba3-477e-840c-8a22e237ce9b,1630723.667744574,Italy
43.1152,-85.5136,1,b0cb127d-19b8-4d82-8329-8b10bc92d853,2108915.0515521364,United States
43.1204,6.1286,1,9a1aeddb-5eca-4c09-b889-fc156d137100,1561888.9190174611,France
43.1317,-77.6062,1,83d81067-86ca-4283-b8c1-9fae68e4390e,2115332.6901984382,United States
43.1536,-93.201,1,570d8fc3-46e3-4926-99da-718ebfeeaae1,2213636.8762641065,United States
43.1756,-76.1194,1,14f2a709-6fcb-4179-a7f8-6259e7e288e6,2114930.2016085014,United States
43.2009,2.7574,1,e7b890a2-f293-46ec-9883-18d048c1dbd5,1556408.8476729174,France
43.2494,-89.6754,1,ef6621fa-50fe-4170-b771-b415c1c8083b,2175957.775672118,United States
43.25,76.9167,1,80f97f76-7043-4b41-8ec8-aaae0b22d6fc,2881956.110725181,Kazakhstan
43.2501,-79.8496,4,70ce096b-24fa-4c22-9873-1e04daca7483,2119869.276122063,Canada
43.297,5.3811,4,ecb346ac-33bf-43e7-828e-958af3398fe5,1553207.8406427135,France
43.3128,-1.975,1,7a5b3f1f-8c32-4c0c-b074-1521f89c2519,1646243.938214083,Spain
43.3494,-4.0479,1,8116af12-6644-4599-a7ca-afe5f522a24f,1655881.201511185,Spain
43.3601,-80.3127,2,b87e7115-ec2a-473d-8e4b-a8698b6e0937,2114618.5861742464,Canada
43.3603,-5.8448,1,2500991a-f3b6-4f5d-a347-8b3d3e3918c4,1674298.270400495,Spain
43.3713,-8.396,1,f6e59e01-8297-40c2-9695-b67cdfd5518f,1704641.7368543844,Spain
43.4528,-110.7393,1,3b4ad979-1c6b-4ee4-99a9-b970debfa0c7,2362846.8547302564,United States
43.4628,11.8807,1,755bbd29-5605-4ab2-a562-9586e6b6b146,1602955.658852077,Italy
43.5357,-5.6615,1,b7e1b005-8fd9-40b9-b03d-2c4263d9f36d,1667075.1357642321,Spain
43.5406,-72.399,1,568d418f-f9a1-4aa7-bddb-1af521f9eb32,2141969.795413466,United States
43.5407,-116.5635,1,e2faefdb-1153-4a4c-be9e-45d488155319,2485197.5331771164,United States
43.5459,-80.256,1,4e769582-4c2c-4a8a-acb4-8e80693f20ae,2113380.5049237963,Canada
43.5513,7.0127,1,b982ff69-91e5-4c9d-8fd6-715dfe66a7d9,1549573.6401891634,France
43.5789,-79.6583,10,27971c0b-00c9-473c-8d1e-763a52966560,2104143.9917213414,Canada
43.6088,-83.953,1,86d446a2-0fe1-40eb-8ee5-4b24c8287274,2118529.3026908976,United States
43.6106,1.3347,1,56ff4fbe-5641-49cc-ba9a-9f3d3387596d,1582386.771168292,France
43.633,-116.2951,1,09a1d703-19a4-4ec3-8a5e-a5bedb62457d,2476728.397865564,United States
43.6406,-72.144,2,f5da5ac7-eb29-4107-a9ac-7fc5e8934b69,2142567.752184212,United States
43.6574,-70.2589,1,5f33119f-7a31-48bd-a471-87029224ebfa,2154895.708535921,United States
43.6789,4.0925,1,b6723b92-40de-47ec-b9d7-83fef46796f6,1538307.7576425695,France
43.7062,2.1383,2,5d39bb6c-95d3-4559-999e-14e5c09f2650,1540758.971910481,France
43.7064,-79.3986,30,52a051d3-da8b-491e-801b-ed8e955e08b6,2102638.764490387,Canada
43.7251,-80.9672,1,bea4ea1b-7b07-4899-8aa7-60f905648e06,2109676.0385068064,Canada
43.826,-111.7897,1,93820602-4a07-40de-8aeb-067ed9d0e3a5,2350917.6174357636,United States
43.8418,-71.6652,1,cb7c59ff-3aee-472b-9e68-0e39547fc105,2143880.0974358153,United States
43.8487,25.9534,1,4e4d8bd5-1115-40dd-9c90-efa543ff020b,1581301.6178770836,Bulgaria
43.8668,-79.2663,3,5ea2852f-2fa8-49ad-8294-8c03f83ae4eb,2101555.1000537425,Canada
43.8805,11.097,3,01ec53dd-e262-4aa7-9d62-743e171bbd6b,1577926.3315948306,Italy
43.8815,10.7723,1,9d66768c-42db-4440-b013-f92e947db69a,1574233.6470255624,Italy
43.9001,-78.8496,1,1a35c10c-8e68-4769-8a89-24f0ccfd5c8d,2106767.3137906543,Canada
43.9946,-88.526,1,ce873e1f-d288-44ae-a553-3f4c36b1e67e,2155310.489188963,United States
44.0005,-96.3175,1,7e0fb2f3-6d21-4531-9bc4-92b8c7df0c94,2212722.5405390076,United States
44.0167,20.9167,1,3f005489-1f23-4825-ae40-28f90ea714fe,1699990.3542242688,Serbia
44.0223,-121.2985,3,50a1926c-0005-41b4-a571-565a379c56f3,2666114.658024595,United States
44.0521,-123.0867,1,969bde7f-569d-4058-8ba0-fb195c788603,2673616.032845677,United States
44.2298,-76.481,1,5c7a4ba5-5709-4184-bea4-788863cda636,2102854.5139288255,Canada
44.2619,-88.4154,2,7c251e3c-52d3-42c7-a69f-064e9876cefe,2152864.177276888,United States
44.3001,-79.6496,1,78a1bde7-1ffa-4a40-83a6-50ae12de23a5,2101669.8701538523,Canada
44.3501,-78.7329,1,2dc50ede-21a6-4c3f-be5c-8204146e75c8,2098680.156951519,Canada
44.4323,26.1063,10,08d7dee7-7a2d-48a6-a4f3-2cffe80329a1,1569618.0471172214,Romania
44.5365,-122.907,1,686c7c81-d57c-4701-b954-7af0da15a0ae,2651126.455412926,United States
44.5622,38.0848,1,bb9a0404-3303-4950-971c-c106250a2072,1829453.5658449037,Russia
44.6427,-63.5769,2,6bcaba1c-03af-4c60-b300-49ad40093993,2207228.066912559,Canada
44.7133,-93.4227,1,07315584-a2e9-4858-b63e-0e720899b07d,2170265.840290588,United States
44.804,20.4651,2,e22720e9-5ed0-44fc-a250-06202d10d3d3,1634492.6113422816,Serbia
44.848,-93.0427,1,2e0c093b-e833-44c0-b1c9-d3e8583037ea,2163337.974071081,United States
44.85,24.8667,1,c47eaa3b-4f9a-4998-bd7e-2494f00e4947,1676202.5646232984,Romania
44.8897,-93.35,7,bbf5db6b-8c89-46c7-b5f1-5e09fa10181b,2168278.7544794106,United States
44.8955,-0.7178,1,c7aaf858-b56e-46fc-b437-0e47b801eb5b,1616696.8169789596,France
44.9023,11.6066,1,5f4e1c65-fa32-420b-92bc-315ade8bd5d2,1548548.309411314,Italy
44.9429,-123.0351,4,2da5fe67-7c55-4ba9-a49f-cadf040d122e,2647813.576913904,United States
44.95,26.0167,1,8faf1efb-2ed9-4f85-8ac7-fb942acf8f25,1547036.883321219,Romania
45.0315,5.0499,1,027b7fc7-a10d-4f26-ae08-e5319671dab8,1486310.9955246518,France
45.0448,38.976,1,9f5b749c-4817-490d-9dd2-34406866c29f,1822131.4656433656,Russia
45.0705,7.6868,1,6668bed9-2ad9-476d-88f0-6984255663e7,1492529.2163632512,Italy
45.0847,-93.0099,2,a3c873bc-ff26-45de-afb8-dd45c92037b3,2161982.159346699,United States
45.2186,12.2777,1,ba0347bd-5952-41c8-a8cd-abcd3dae578f,1554883.299205221,Italy
45.2501,-74.1325,3,4c36c719-6be7-4211-a118-28dfd73b3aae,2103200.2524284506,Canada
45.3134,-73.8725,59,d23da4e1-ce95-4bd2-ae61-7eab42282dfb,2103737.884233509,Canada
45.3141,8.8544,1,7975abac-5805-4353-b661-acb58db61ef6,1499537.6864056704,Italy
45.3267,14.4424,2,5585de83-e673-48c4-b2a2-ca810a54e33a,1562352.3470029938,Croatia
45.3362,-75.7225,6,e6a6f97a-76c6-4a4f-b29c-e153f8c5c65f,2100922.147511012,Canada
45.4076,-122.5704,36,fb92ec36-26eb-48b1-a900-8e4ab48e9f3c,2669593.8391032624,United States
45.4385,10.9938,1,c7cebbc5-ba25-469a-8e55-a9a9827fca83,1531334.9289334733,Italy
45.4501,-73.4658,1,ec9a8c86-fed1-415b-913f-3a4bb7bf74c5,2104728.29320855,Canada
45.4505,-122.8652,6,c4a5ecb1-54b7-490c-899e-5521f182e75f,2626254.122241805,United States
45.4643,9.1895,6,6bb78f69-6f9a-4ae2-b0b6-edf28c9c3944,1497423.8744311668,Italy
45.4647,-98.4865,1,7f0b8bff-ff43-43c8-b29f-9ec9104943c7,2193282.6372851604,United States
45.5053,13.6024,3,9581f09d-f354-4f52-aa7e-20ba5a825b17,1535245.484159031,Slovenia
45.5572,-94.2242,1,668cd22a-a873-442d-83ea-3977f7beeb99,2166512.5300965183,United States
45.5699,-73.692,1,0cf68f95-cecc-4639-8842-4cd03bdc1a6a,2097854.106670494,Canada
45.5946,-121.1787,8,d30f73b0-f699-406d-8f38-f93a7bdcc4d2,2619503.9688700284,United States
45.6291,9.5846,2,9c326717-e890-4e12-a173-4e2df6ddd65b,1503140.4921044067,Italy
45.6495,13.7768,1,e0018500-7060-420d-9029-b87a0acffeb7,1533734.7392591976,Italy
45.7129,12.257,1,611762f1-3bca-4a0a-ba0a-c9bffab51259,1539308.8703008543,Italy
45.7313,5.0021,2,938df60d-8792-421f-a590-d977196d5db3,1457944.1474260655,France
45.7422,-73.4501,1,509c23c0-2664-48b2-9a2b-b2e40703759a,2098480.768861639,Canada
45.8144,15.978,9,4c970018-7f3d-4d9f-b427-ff956eae4534,1490628.0254532688,Croatia
45.8399,-119.7006,11,a62f4ef3-a3e2-440d-828d-1996e921c700,2559653.950419802,United States
45.9088,6.1257,2,0585ca4b-eba5-47b8-97de-987c9a9d6b4f,1453551.535517914,France
46.0101,8.96,1,eed6be46-64f1-468f-8c78-0f11e381ba7e,1478838.1015902024,Switzerland
46.0362,4.068,1,ed09e51a-def5-4633-89b4-dafe2e8d502b,1450468.6970469623,France
46.0511,14.5051,10,d949be07-b546-4f43-bd3c-ce1a46d97b43,1534509.2300073463,Slovenia
46.0646,-118.343,1,cf3f9266-048c-40b0-b654-1d3e3c61ef7b,2513136.2685957206,United States
46.0667,20.05,1,2ea6a628-6513-4b64-a22a-4b19c1c82303,1607228.0023245108,Serbia
46.0725,18.2308,1,b0d4bac9-1d52-42aa-8fae-c8d8efa33387,1551697.0216739732,Hungary
46.1631,-1.1522,1,1fbc2ef0-9ad9-4fc2-af40-52b45f053929,1578694.4945050778,France
46.1651,-123.9238,2,2fc1af7e-83fd-438f-9184-5c282bcd81f6,2645340.877754291,United States
46.1709,8.7995,1,c3637dea-ab4b-43c6-8f0b-9529b3a04390,1472909.1248124975,Switzerland
46.1739,-95.9156,1,aedbedaf-2f44-481f-bd76-45d0aac25da8,2150920.8504997944,United States
46.2022,6.1457,6,50380041-b25a-411d-aada-83eaf722c037,1452408.580052296,Switzerland
46.2274,7.3556,1,92a0f186-27e5-4155-8258-2b743c4a6e7e,1462593.4228620522,Switzerland
46.2515,15.1648,1,cc90734b-cc25-4429-a718-8a9146b0e086,1479403.0909048703,Slovenia
46.2992,18.5302,1,edb5701b-7ff6-4598-8d29-3248983f8361,1560142.0233114662,Hungary
46.3451,-72.5477,1,3c3786fd-d01e-42fd-8d96-abbd553a8a6c,2101598.7923047435,Canada
