latitude,longitude,stake_weight,uuid,GDI
31.9,35.0,5.6876166916706255e-05,16Uiu2HAm4Pa7Yr7wX2HJDrxMtZNZ5yEcYUcNdpHCzdYVYpFXE4x2,0.000707192192482289
31.9,117.3,5.878673583122093e-05,16Uiu2HAmCX8UFpf9swiBM7WUFTw7EaRwhqjPH9q1skc5N5qQjeqY,0.0014415531188829874
32.0,34.8,0.0001322701556202471,16Uiu2HAm2KAidxn2ZvLkWTiVRjC9zT5qb3taQatqAsntuLn9mNWH,0.0007040615909662382
32.1,-81.1,1.4696683957805232e-05,16Uiu2HAmCuvBgATQoEPYp9JvRhprWLcAcoj78ExiGv5ZkrKjTaeg,0.0012448981770643926
32.1,118.8,0.00015960598778176483,16Uiu2HAm79jpCMopEJfTEzSQX64uNxnVwyEnjaTYM9r9vMT8uyTz,0.0014894675683933525
32.3,-106.8,1.3520949241180814e-05,16Uiu2HAmPo77iUKpH2Znr2PF7BDcsLBrUD1UiA9T5Wz2Hfs6UcWe,0.0011675849019237947
32.5,-92.6,1.2492181364134448e-05,16Uiu2HAm8eY6bAwJspN9yN4NJBiWvKjdCMqRnzwU3UZhpt1XYYY9,0.0012709468298732333
32.5,-85.9,2.8805500557298257e-05,16Uiu2HAmVpfrkoepE1NbUyDMfR3dgh9h7XK6BzCCqCorfPg71FZT,0.0012616077585773063
32.7,-117.2,0.0007767197471700066,16Uiu2HAkx5CoLBcNS45Q7iczwt9T3Co4rrSifjkqHe2VGB9Evr5A,0.0010588102862246845
32.7,-116.9,1.4108816599493023e-05,16Uiu2HAkyVa1Kvfce5GrM6UFeR4QH2Jo9xQv2YPfH8NMmsssESBQ,0.0010661154784656728
32.7,-97.3,6.510630993307718e-05,16Uiu2HAm6T6Fw4pZU2VowWgh5zYH3WPijk7okmv6pVc8RpWc59jM,0.0012207948598038352
32.7,-16.9,1.4696683957805232e-05,16Uiu2HAm82ENuKqR8Gndkw4uTy4atnmxikt1LJ1GhGRxm5ZQkS14,0.0006726827616928903
32.7,35.3,1.4696683957805232e-05,16Uiu2HAkx1XJ4d3cvEW9bryRoKTJduUtHjsf5HWJkDJbXd7eoWwS,0.0006969425671562118
32.8,-96.8,0.002280925350251372,16Uiu2HAkxQfs6Nxt2bapK11Skyzu7A4GpFbA4mtzMmFEgeBWtYDz,0.0012168520729228909
32.8,35.0,1.9105689145146802e-05,16Uiu2HAm8MhH3gMCPgtbNzHpcztabXAr7CgaioTiDeecdU4nTGpY,0.0006930361474180587
32.8,35.5,1.4696683957805232e-05,16Uiu2HAkutWs4etSeUDGz3uyhQ8ywMVF4jzx8MUs2Qombp2xTANV,0.000697004355124462
32.8,130.7,1.4696683957805232e-05,16Uiu2HAmNSF5mrbxFvmMkMK4sGvTWYhaPiDTVzJCuLFSXnmRjuJV,0.001975585972660005
32.9,-117.2,5.584739903965989e-05,16Uiu2HAkx8Sj3R5KPwoHB3wasBiXu81a2irtkBXzoC3opLhmWoP5,0.0010558089813690777
32.9,-97.1,7.348341978902616e-05,16Uiu2HAmG1hNragCwQF2oX4uVGDscwo8MmmoqeP8zz2zCAZRghwD,0.0012151309927653274
32.9,-96.6,0.00031641960561154666,16Uiu2HAmF7XDnBCo6tURbYzKvLCxZ8wwFnjfrrLKQGZj8EN2WNVD,0.0012129352842641578
32.9,-80.0,0.01640149929691064,16Uiu2HAm2WT4yKh5tPjoR4ZxfBAvm2UCRE4YuAvHeoahqbiazS7T,0.0012052597080099668
33.1,-95.8,1.4255783439071075e-05,16Uiu2HAm3o6XirQ7VcBTyUYU6FF6iNyWbF5CMMjhYJqnAEtmKn4D,0.0012112384082873873
33.2,-117.3,0.0002698311174653041,16Uiu2HAmLUoDKSXZm7QnUERUjjaoRz4iyMS4SLyGpiT7iD1eA8aa,0.0010339423304982802
33.2,-96.6,1.4696683957805232e-05,16Uiu2HAmBwbiGNbV1FuU3VN7k9poAjCRS8Q1H3yWocZRmt5rZCAK,0.0012080038595023795
33.4,-112.1,0.0006278423386774395,16Uiu2HAmNmNQJmXGmyK89mz6p4NBeXXz91mmJvgvuRaqcf2JNYVE,0.001114326773740709
33.4,-86.8,2.9393367915610465e-05,16Uiu2HAmH4pSGYXcorpP6SmbPjv18YzrgDaQQjqPVd8koFxkFtGu,0.0012474656082874873
33.5,-117.1,1.4696683957805232e-05,16Uiu2HAmGg4Dbirgigpj9srbwgRthUKGAwKwqnH9ae3hCL3Q7GzT,0.001023295297370105
33.5,-82.0,1.4696683957805232e-05,16Uiu2HAmTpzUPcCik8XhdcLWDU3EaGfA4Be8WmhZS1utYj3E1tZH,0.0012171982965382695
33.5,126.5,7.627578974100917e-05,16Uiu2HAmERXb6kgragJW1iTGq3SbhSuiEeUCvgcp3bvm9eMqrxvu,0.0018757186548340207
33.6,-117.9,0.004132266628416098,16Uiu2HAmJqEDHgtJWiBqmESeqTcrKVHTifRYjb5UfcopNnbW386f,0.0010175584617973324
33.6,-117.6,0.0004992463540466437,16Uiu2HAmHMeyjM8hirCTCdkJS7yuM5er71eaaEVjN7yj59DDuu7f,0.0010210130977991872
33.6,130.4,1.4696683957805232e-05,16Uiu2HAkzGHAM9AYPkqoTa8mDEjghKQAzxZofEXUcVhEAe8twjnt,0.001971650356059388
33.7,-84.4,0.0008643119835585257,16Uiu2HAkvbZEqcpKNdatPQBm6MJMwyGADdsp8PgMx4W3BSeAgEeU,0.001223546485263051
33.8,-118.4,0.0002943745796748388,16Uiu2HAkxiXCpVzEbguJBFZzzhSxH42mN9XwmhoxfwJgGzymTPBK,0.000999126267437455
33.8,-83.9,1.4696683957805232e-05,16Uiu2HAmVVmnydQ6wPCx9JxjvdqT7x9FcC2yBYjxFCCrwginHGhV,0.0012191999680683215
33.9,-117.5,9.920261671518532e-05,16Uiu2HAmUooHa5XbntBzUVmkAuihNjjV2tVReuU99z8AhLUHsdz3,0.0010118532292047273
33.9,-84.7,8.81801037468314e-05,16Uiu2HAmQkacbAwvPjq2rQ21w9maUyXx5doW38HPvY9Fw5bjMBv5,0.0012215538102687798
33.9,-81.2,1.3520949241180814e-05,16Uiu2HAm9BjF21jGvxeG4YJ3t59WTLtqB53FT4FbwNM8nqZbskwr,0.0011888990986787737
34.0,-118.5,0.0026993399425300868,16Uiu2HAm7L3d5GubBpwTGTJ7A2hR2nHRiCEHjRPrYXAVwGbPb8hA,0.0009903294981933495
34.0,-118.0,0.0005627360287443623,16Uiu2HAm1Y5mipW3Q8sGdbMMuGq9K8Vuxkqw6x4WiQTRgzSkv93G,0.0009985241693752584
34.0,-84.2,0.00011757347166244186,16Uiu2HAm8Rwj33qaauS7mpD24NVTdF44ihyqWGjc983A8Y1JF4Sn,0.0012138913763040057
34.0,-80.9,2.9393367915610465e-05,16Uiu2HAmPYkoHDhYtLst53BxYPQd7rbeEyuZBJfBVC7ced4S9CbW,0.0011863730974656594
34.1,-117.4,0.0001011131856297,16Uiu2HAmSbDXfhxxcdMXTYFWrkweY1u6QcxK5DkC3GMetRAAgznY,0.0010078933877030267
34.1,-84.0,2.9393367915610465e-05,16Uiu2HAmLLVAozyQMVdVF1GkVmo5kkGP8qYxPdcc13H6JmVXhU7r,0.001207944899144697
34.1,-77.9,1.4696683957805232e-05,16Uiu2HAmTazj9c2DUDjk1H4n6VAwvQCf21mDWpBcfavTeYq9bzp7,0.001172266710050901
34.2,-119.0,2.9393367915610465e-05,16Uiu2HAm2FLsxXXrWEAS6efjRGjgdQTwbKLm8jhZSAEZa4KNxBdf,0.0009870649972434336
34.2,-118.6,0.00010287678770463663,16Uiu2HAmBmKCAcMdRwMvXkRNSAAm7GmjpVEZ8xzdV6bD91bhaJva,0.0009816033019725647
34.4,-119.7,1.4696683957805232e-05,16Uiu2HAmKtBVqiZK1N9WXqWcBhbPD7owfJRv5VKbTjv2PqYWcv9W,0.0009941672741712163
34.4,-118.5,0.00011757347166244186,16Uiu2HAmLabvm3kBhk8Bq4LgJeGxYUU7Au2EcZZQvcck12qQRqho,0.0009739838448055315
34.4,-84.1,1.4696683957805232e-05,16Uiu2HAmJrvKcC5KAne64X6kzYY1T3TynxriWzmC8cnZjXVouwae,0.001203180213391973
34.4,-77.7,1.4696683957805232e-05,16Uiu2HAmM4pJRST7daS8L2vYBQ7PMAxHNxRGHFP3rLVeCYx5gLpJ,0.0011609229339956941
34.5,-112.5,2.9393367915610465e-05,16Uiu2HAm7f4Er3wvUFZZnYUS8Ba77YbcveaFDFEswjFdFrifEqse,0.0010635593474411628
34.6,-118.2,2.8658533717720205e-05,16Uiu2HAkzuXZkgZSeUUFUeD9yookLwL1oxXkYsvSkTFL4xvqD2Va,0.0009675116385862764
34.6,-87.0,5.555346536050378e-05,16Uiu2HAmAZ3HDvAUQW4fQjdS5CTk7conLMnGyz7AVXpKirjAdwXn,0.001221079159978587
34.7,-92.3,1.4696683957805232e-05,16Uiu2HAmJy3ZZYxfkqpn2gEXNXUX6ympb8BHqcYXhGjMgSMwY3pb,0.0011935873639064446
34.7,-86.7,4.40900518734157e-05,16Uiu2HAmMzFRvbKQg4stsArzYZzri3BHydNmZfpTyvJzLqpTacyh,0.0012139566181455408
34.7,-82.3,1.4696683957805232e-05,16Uiu2HAmGrocYek84XnytgA2qoWNPPkZPTumPJ1yWHeHw58JhEfd,0.0011842189020561942
34.7,133.9,1.4696683957805232e-05,16Uiu2HAmRmhKdhyYC577acg2gx7nhsgPgQkXPnZeQfaQs8h9XtdM,0.0018790543206591323
34.7,135.5,4.40900518734157e-05,16Uiu2HAmUkHbjTeyFgXYD9hyRZy4TaAehtRuHYNT3bj44Db8U6dx,0.001909011028891039
34.7,137.7,1.4696683957805232e-05,16Uiu2HAmS4HMsCvX9sTBsCEGg4p6vdaRbayQGJRXbwAspz2ZLkhh,0.0019462051024975082
34.9,-86.6,1.4696683957805232e-05,16Uiu2HAmQ32FenVS1kNhDE64h8HiAEWFpnS4NEuRdkfBy22254mZ,0.0012066792066462654
35.0,-120.4,1.4696683957805232e-05,16Uiu2HAmVK18pzzLy2CzqzvQ4USHD66dvrY29UZx7Y4UXsoNELfL,0.0010037963201506978
35.0,-86.8,7.348341978902616e-06,16Uiu2HAmVfbX78SiFLy2pZafHYLDJxpYigdDCpcbZ3iy63cJLoit,0.0012032548407981583
35.0,-85.3,5.878673583122093e-05,16Uiu2HAmEUsGahLf4zQL1LFG8E3KRo4eyi9FrSwJy54GsLn2kouS,0.0011933629570779322
35.0,127.5,0.0001834146157934093,16Uiu2HAm7gB8G2rVPJqY4KzUnTi7gjeSPA2oKTuECGKm4ufRDtdx,0.0018825083415805943
35.0,135.8,4.40900518734157e-05,16Uiu2HAmCriMwwEqMRHbwdmovMGEKRaEmTBi6A2idYrK44yzQNzs,0.0019179383591772883
35.0,137.2,1.4696683957805232e-05,16Uiu2HAkwypdEEGQWLBvo79tfy6yri8tvSg91hWypaviPuzxwYWt,0.0019343215535477735
35.1,-106.7,0.00017239210282505538,16Uiu2HAkzvVb3nuFvbgc4WBfy4kTExbWf1cTJfS4ZXeNEK74J936,0.0010953975698366988
35.1,129.0,0.00011478110171045887,16Uiu2HAmJaCLs2QsU8c6G11GD4eJ8hHeD3HJjaCjVraVbkFqiKHw,0.0019557663051324027
35.2,-111.7,7.818635865552385e-05,16Uiu2HAm3MBoE39x4gotQ3L9ggLDsbmjHAJosJwWTwC5PS12JPFd,0.0010474050538755502
35.2,-80.8,0.00013021261986615436,16Uiu2HAm9pjSPwrbV3zzF4KEUW3QmF4P6BWziAzZuFqRAx9tYiWq,0.0011560294191780315
35.2,33.4,7.3042519270292e-05,16Uiu2HAm7KBArCycX5eE22obxhVpLpKbydnLh9iHsjs8S9ULPGeg,0.0006842071555699326
35.2,126.9,5.878673583122093e-05,16Uiu2HAm6LJYntV64Rr9zBWfqcP44bFhR4YARFLpD2vF3btGHW8g,0.001855091586086621
35.2,128.7,1.4696683957805232e-05,16Uiu2HAm5PY1DPMKXecpUNUr45EQEB9FdSwioJQUCCcvHfpvtGwL,0.0019239856066945052
35.2,129.2,2.9393367915610465e-05,16Uiu2HAmPEXdrEgtC4QPQe9rTen42JDosUCVUz2XUuv4oyiFX9LT,0.001959583697284285
35.2,136.9,5.878673583122093e-05,16Uiu2HAmUXAJ56xQvJAdJwUiJuVKcCXtF5gutZZeJTVJPu1gG5fV,0.0019213876586937646
35.3,-120.7,0.00011184176491889782,16Uiu2HAmRDcpzuYdkcqppnq9bsUfHTF7sYx6PsRntZ4BRHcjH6PY,0.0010043033239319
35.3,-119.1,2.9393367915610465e-05,16Uiu2HAmUK6mtm1kPxFzwxBRLizFX9ZNRMuJpXiPtkTppaUDXDKo,0.0009637755773585334
35.3,-82.5,6.099123842489172e-05,16Uiu2HAm69dm6Jm7849pAexbE2XrsDy6wrr3joyuer1wzCcNnjxM,0.0011748645850040802
35.4,-86.2,1.4696683957805232e-05,16Uiu2HAkyYV99NK1HzQnARF7Vp4GMAbbJjDRWTVXkiKScZCDCF7X,0.0011925908199991342
35.4,139.7,0.00010287678770463663,16Uiu2HAkuwTvCrbh37Ewkoq98s3umtNFiYZbmyznabDRKKSjkvdj,0.0019543349915484448
35.4,140.4,5.878673583122093e-05,16Uiu2HAmJRtaaNdquZhsbxvMFcvzukWur9AhXiE2ygFf2EHTdu9y,0.0019704198420788382
35.5,-97.5,2.9393367915610465e-05,16Uiu2HAmQWRjjEWhaKxfzSPb3Gh9W44SgvYxYNsBEHrh86Hkxt5v,0.0010884202793168536
35.5,-82.5,5.6876166916706255e-05,16Uiu2HAm5SYtfxSMZLDJu2WtLkTngxZVDTmoARQouKRcYcj1SxAd,0.001168543692474043
35.5,139.5,4.3796118194259595e-05,16Uiu2HAm6tzjLSV5CsAn9AynkXTEYSmWqvCwQoeECYhKEkKPFcR1,0.0019395985449362138
35.6,139.7,0.01288737519575983,16Uiu2HAm6BkKVYMhrMDpTiV3RfmbEBP4m6cMLaX4oszcQFFoAMZW,0.0019510493152765842
35.6,140.1,7.348341978902616e-05,16Uiu2HAmFUm1QRvWYqcwsrxNhw6T7Kuz2nRgmCaFaw8E4uWgsUjx,0.0019613311641728435
35.7,-105.9,1.4696683957805232e-05,16Uiu2HAmCkCquysBTDwdTsAoEupttoaFLfmmv5DxnVMyAjUj2AKE,0.0010739408673260528
35.7,-88.8,4.40900518734157e-05,16Uiu2HAm48Ck7AJeuAtW6suGSDHqC82CaHvkkmGnLpH2fisnGpRB,0.0011726253991279436
35.7,-81.4,2.9393367915610465e-05,16Uiu2HAmFsEuST1CBAzxyNf7VaFBA3MNPj6B1gxBYxtskxUz7tfR,0.0011433877696355897
35.7,-78.9,4.217948295890102e-05,16Uiu2HAmDGt2E6YAxwvYNThCkGseQ7bp2U51KCfn7hTo9Hex57QD,0.0011386408057002311
35.8,-86.4,2.9393367915610465e-05,16Uiu2HAmQHLng8Z9ZUDpqT5iKMRiP447HiJze98J24Tfa2QyGytc,0.0011781944640013847
35.8,-84.0,4.849905706075727e-06,16Uiu2HAmAzCxNuPhDPZyysorHhbi5usom2kFaDZ4FUs8iDKRChcn,0.001170335633736988
35.8,-78.6,7.348341978902616e-05,16Uiu2HAm3RKuXrUJ5HPi6tHqgp7pZXKyoPaNqQWnTdWBLaAy89Wu,0.0011368151201560095
35.8,104.1,2.9393367915610465e-05,16Uiu2HAm5uo7Q8vwJkkz8Q9dmXjzz4L85PuqKDiQAQi4c36k12T6,0.0011551769243919017
35.8,139.9,1.4696683957805232e-05,16Uiu2HAmKGWTBuPxLSCaziKU5Mq1vXWp13fHSLDcefQo9y63BZwi,0.0019569026336916577
35.9,-86.9,2.7041898482361625e-05,16Uiu2HAm5eU5qz77KMv4dBgCEHB3Tf76BdYHkb4Jnm8RDVkaJnWi,0.001170690114012607
35.9,-84.2,1.4696683957805232e-05,16Uiu2HAm49ykrsLEM2gBER22QFm5nW2tP7uJQ98EVxwZEDmRrZuj,0.0011698166232470286
35.9,-79.1,1.4696683957805232e-05,16Uiu2HAmMWx2AL1fGQLSMZehcbDXiyg9FfqepEfRNYNNE6KeYvbP,0.0011355682211756585
35.9,14.4,0.07776368202489736,16Uiu2HAm6ZQyXfvmCLUfNgJEvaFZgyH5WDj3HhrFxFAsFmLiRgwo,0.0005827424308173462
35.9,128.6,5.7611001114596514e-05,16Uiu2HAmLN2q6qTKxPLgLmoW2qvbXgqkN6tbvdAVYBxMptpNA4Rm,0.0019039539055174777
35.9,139.7,8.81801037468314e-05,16Uiu2HAm6UXJBkuYWyyUbdhzZZDfvWLdVm5V1rxAsS4fezy4dWfw,0.001946207671242716
36.0,-78.8,0.00011478110171045887,16Uiu2HAmLTEJDjqpgmRJbrc6qjnhRPogdV6y4K1KY9cmPQsfNtUp,0.0011307276653581143
36.1,-79.8,0.00041150715081854654,16Uiu2HAmSC5UJq1uahkJubbdtCAn8pnTxCpX6w7Ygq6SqupcJLGy,0.0011303788275874042
36.1,120.4,5.878673583122093e-05,16Uiu2HAmAf7T8waqKJhtUHn7hPLoSuPA5DSGHgayYGhd8c8BeiR2,0.0015747183855942875
36.1,140.2,4.40900518734157e-05,16Uiu2HAmEgT26YCxFgEpWGY49Kw8jbTB8Bn2aPKbmfNL6yHWETxv,0.0019617731500455983
36.2,-115.1,0.002089721491960326,16Uiu2HAm14v1NcJqRMZzbpp3Qe5XAs2ktPEUH8ZkN8PZNLCW7RWV,0.0009384517580334306
36.2,-86.8,0.0023771886301749965,16Uiu2HAm1duEjhXyn9zDsNXgQCUiizWXhQVA4Tn5rrqrEPK3n3DB,0.0011655618018762228
36.2,-86.3,6.569417729138939e-05,16Uiu2HAmMYefu77nJqeYFr8zhLjLNCnEaNeQhRXWhYHFbZo21Jw5,0.0011684138521630952
36.2,-82.8,2.909943423645436e-05,16Uiu2HAmRPzP6uPQmmcatbBqaQyCW6PKmmf8inApNZxHtP8YBmNa,0.001158875837970539
36.4,-6.1,2.9393367915610465e-05,16Uiu2HAmFpTCUBmgiq7E2ANJL1ahnak4277r52LFEcY73CP8KqKV,0.0005596800588702731
36.4,128.2,2.7482799001095787e-05,16Uiu2HAmDcvucpkPejCrVRYgNgN4hPbTSdKdcrs7e2eBAhHLSDgj,0.0018772052379265362
36.4,139.7,1.1610380326666135e-05,16Uiu2HAm8ZFN7zwGySuiMheRtisq4m4CFyzWwp2a9GgeWmyzcD3K,0.0019383072269906682
36.5,-87.4,9.920261671518532e-05,16Uiu2HAmNQSjfYbxNyz6SKu7mU5tupw8Y7r5taNv23B2nwu6rKsD,0.0011593977496709147
36.6,127.3,4.40900518734157e-05,16Uiu2HAmVFdF6dwTpd4L6YGiyHwk9gEqb6GrYUGKsHeyN6NVGNke,0.0018437630187395225
36.6,136.6,2.0428390701349276e-05,16Uiu2HAkwNnXXJXPEFdD6t2wVzevWXsGZnugP71NVrEpNWQBrAkJ,0.0018781126813342663
36.6,139.9,1.3373982401602762e-05,16Uiu2HAmFY4SMKY33pjUPU7TPx7Cofgidtj1fVNwBtMynCU3f7Fz,0.0019521038900680288
36.7,-121.7,1.4696683957805232e-05,16Uiu2HAm1JhStqeizMtYTJgqxU3hJb2AoSB6WeNAQ7YgNq3qoTJr,0.0009982571353259135
36.7,-108.2,2.9393367915610465e-05,16Uiu2HAmKcah3YN7Xq7trr7PSALeb9cqSh4JyKDbqKnVLckFS9bd,0.001044634694055616
36.7,-78.4,2.851156687814215e-05,16Uiu2HAkwF64tPAtuMx4mwz9ZjiJvQoXUnaesoEbp2p1gFoTfU7L,0.0011195914278224388
36.8,-119.7,8.81801037468314e-05,16Uiu2HAm5fRbFY5nPxHLdcoZgoPbDWAhTSHwnR1kARSKo9MRqAMJ,0.0009624654015925639
36.8,-76.3,5.878673583122093e-05,16Uiu2HAmUvHi2cDM14VyU7JZj9baFuwieEpG4Wiu69DREECCUUko,0.0011190230341471612
36.8,127.0,4.40900518734157e-05,16Uiu2HAmSrqoMmUvDgzrPpUkeL77etVGMhbWUNGtLLrFswEJC2i5,0.001830663056836617
36.9,-76.0,2.9393367915610465e-05,16Uiu2HAm1UYnYM9a1RHiTXppUHC5hjCvbZok4Bh1Z2BL6DikeW59,0.001117949417172113
36.9,30.7,2.9393367915610465e-05,16Uiu2HAm6BNx1ng6aRL9PpPd65qswueL9QhuizypsqrpqCG55UU1,0.0006687025287694341
37.0,-122.0,0.00015681361782978183,16Uiu2HAmBki8j4rBPEbTmWaToMrBqNYMH1ct3DCT2QHq8TAKJkGT,0.0010065435507440855
37.0,-121.6,0.0006714914900321211,16Uiu2HAm9r9Gkb9gFdJg9aEFy9zwjDM7Xm9dqf3LjmrKWPtAQYFz,0.0009971870556513707
37.0,-94.5,1.4696683957805232e-05,16Uiu2HAmArpM53yWjTwrQ3hqSCgSyZkZqYGHPMpM8MuZpxHw9Mi7,0.0010878114984976344
37.1,-8.7,1.4696683957805232e-05,16Uiu2HAmVrAXvt9z3NSG8348UGZESVsjvoZxT3TFjjF6DnUi6WfM,0.0005613725468125406
37.1,-8.3,1.4696683957805232e-05,16Uiu2HAm4nhikCaCDjSJgwWuCvDB5gnBdrNskMBhjQbjZB98JvYU,0.000560709355170293
37.2,-122.0,0.003422269826414526,16Uiu2HAkvKSodWFMP1BZPgodaAJM5ZF4DRBRKZUmHzehpQ48NdSb,0.0010043520786035978
37.2,-93.3,1.3080048722446657e-05,16Uiu2HAmMvPRRSmbdxRUVy8A8PtEjiXjkxZSFz8aSubEPaASfGgn,0.0010962724219383702
37.2,126.8,1.4696683957805232e-05,16Uiu2HAmJiTkFNbYaYUVKSk4D8vojYZ4RFU8CqmQEAvs2GyXgLVV,0.0018192516073072132
37.2,127.1,0.0005352532297432666,16Uiu2HAkzFUpjxMRGVf1rpUr6ZYh1VqWbEL7nPDWKo8Ae6b5DWC8,0.0018253203781830804
37.3,-120.5,1.1022512968353925e-05,16Uiu2HAmMumZJVUjhTX8jvQSnmeL445ihiUCSC37AST5evi3Cvdy,0.0009679705510790412
37.3,-76.5,1.4696683957805232e-05,16Uiu2HAmQSuXh9g3X6yYafGPTapPS7pfCMX4QJVe7f6HCwEyo2y3,0.0011112187865133802
37.4,-122.1,0.0037832203844182224,16Uiu2HAmUBChh6UiqS7Ze4d5PFeN849Prv1mZbADLqKBpssr6wcc,0.0010036476035596407
37.4,-79.9,1.2786115043290553e-05,16Uiu2HAm2HNLeELiYmn8VPt87nTNBphiiWDH4cutBa3LfiBPwrSN,0.001111434554817721
37.4,-6.0,1.3961849759914971e-05,16Uiu2HAkyJGUS4MxS3qhuvDmgQymCHu46csxnzbx7N1fTzqDVK7n,0.0005420510937949505
37.4,127.3,2.9393367915610465e-05,16Uiu2HAmNA9bbkia9AcUzquuznXxuzDqQUgtaLQeDTDNPs7hzh6L,0.001831551870613239
37.4,127.9,0.00010140711930885612,16Uiu2HAmUoqYvKXZnj2cg8JkX88i2FzTU2VQzCe7UUFzFGQMQDCp,0.0018477308547682043
37.5,-122.4,0.00044383985552571805,16Uiu2HAmPo9GPBNcQKKvUhmoFPEig89S2sYxBtAzNKGgXKzHjuhD,0.001006939184588996
37.5,-77.6,0.00016019385514007704,16Uiu2HAmTmGqHaBzGEjX3FAHRpmLU15183QWL4dboqRDzK2cDT5c,0.0011076373089521604
37.5,126.7,0.010468888883663402,16Uiu2HAmMKjgYLvKT9un6FkvXGWB8SzJvvdtUbJ9cMGV519iqqDT,0.0018140661176047183
37.6,127.0,0.0032172510852031436,16Uiu2HAkwurDAkKjoaJdMWQXL61Bkbq5mT1DR4BWALXW39vithMT,0.0018186437835973647
37.7,-122.5,0.0013250530256357198,16Uiu2HAmS5zHrq4VQd21fZYwBTqGLsp2ccqDwK5JuqassgFEWeY4,0.0010063296569501144
37.7,-121.9,7.186678455366759e-05,16Uiu2HAmNSUq8GDVSv36zp79YBa3bxEt8irpMg1qDHs69wjtg62K,0.0009977026198162424
37.7,-97.3,0.00011757347166244186,16Uiu2HAm4QuaqKDs6Yek2C5nMSgsQVTgQ84dN9ACfH6im5D8i8Sw,0.0010268929477174964
37.7,126.6,0.00010816759392944651,16Uiu2HAkvv6UfacfYip2CPsMJQkQFS29CPbH2LCehiK7y4sLVZpm,0.0018104213021441357
37.8,-79.4,0.0001069918592128221,16Uiu2HAmQ8pNAuqwYw9zSFVcAXE4eV6WZnz9Vq672ura2WZZ9Pgh,0.0011050723008059328
37.9,-122.1,9.80268819985609e-05,16Uiu2HAmVrLYop1NX8bXqF1bELH2YA3XfK7HcdFJ1BztdBhSkMec,0.0009985461810155674
37.9,-121.7,5.878673583122093e-05,16Uiu2HAmMwnStqQpjne6qE43fnoKDaDttr4DuoayYxzo65pXskfi,0.000989267129173705
37.9,23.6,0.00022177296092328096,16Uiu2HAkwfrLSkChB22kPMWGcG32ETHQbmfwvHHJ7FpirN2a4ukc,0.0006540492078385849
37.9,127.7,2.8952467396876306e-05,16Uiu2HAmCUL414qgbxML83V8o6pbYaJ4iiguosACQ418wJW5wBAq,0.0018349147509996884
37.9,139.0,4.40900518734157e-05,16Uiu2HAmKpZPhzzj2AP278wGvqo2CLMZax634F36mDrBvb9GeLWz,0.001887881325121637
38.0,-87.6,1.3667916080758868e-05,16Uiu2HAm6n66pkCvWYuKhewzw6GxuVWEEkFr6j5EpyJWLw7oTLGx,0.0011166276106598625
38.0,-78.5,2.9393367915610465e-05,16Uiu2HAm51TjKUPCjw7FmwB1R2uB84s33ia6L4AQDw6MKhsCwtrN,0.0011011827500399323
38.0,114.5,1.4696683957805232e-05,16Uiu2HAm27sNbapFvdu9d91LUyx9YFh3Ei8d2VemWXL5TZsTErsj,0.0013504201797501212
38.1,-122.6,0.00010831456076902455,16Uiu2HAkwgt5sJo1fKXD41gPRLj3K8QMXcX3qZUH2WmnzJ8XhqsR,0.0010001622787373366
38.1,-92.5,1.4696683957805232e-05,16Uiu2HAkwpv2nfxf49fCYZjUy5crRqTZNHKfvEN9LRebkh1Q3ZGt,0.0010783580258488953
38.1,-0.7,0.0002204502593670785,16Uiu2HAm264mKTXgB7QJgXBvipezGmD9xBf1d5cjKer61znP3JdW,0.0005111783081857954
38.2,21.7,0.00011639773694581744,16Uiu2HAkymevR12h6M48StFwEjwhEE5qWRp3h3JF72fcpXuUgHHn,0.0006175525285172589
38.3,-122.5,2.7188865321939684e-05,16Uiu2HAkx4udJADX3wZWYSPJ6yp2mE4e2bjT4guf9uxNKG9U9Pb7,0.000996808381416825
38.3,-104.6,1.4696683957805232e-05,16Uiu2HAkv6fp8hhxY85wVvAsikPBWGN3cQAWtUG9QEUFFws5dCh4,0.0010181782368160876
38.3,-85.8,5.746403427501846e-05,16Uiu2HAkx4sWdbMBS1oNjGCiyZNBuFDmui6Juv71T7cxqkKTN8fj,0.001116184589597172
38.4,-122.7,1.4696683957805232e-05,16Uiu2HAmSezSBeu3Dob6A1y5CxQoPqaGPsibkPsVZkrKkvnu5ATb,0.0009951426811178163
38.4,27.1,4.217948295890102e-05,16Uiu2HAmMZs2c7wJyh3eb4rAZ41piN796F9LhLBu1fPiPYEgi87N,0.000723090915128424
38.5,-121.4,0.00023514694332488372,16Uiu2HAmQL4K8dpGHyuwxKbBAyaQE7vvNwrVSQhjZM6ujEBnDMoP,0.0009794989362816036
38.6,-90.5,0.00011566290274792718,16Uiu2HAm1d3t5tmnDmGv8CweJyRFzh2FYcdxnXofsJr2yMn8VgwJ,0.0010834831283097904
38.6,-90.2,0.0002943745796748388,16Uiu2HAkxP5m3tMdYkb7yHs742YqMfiE1AtLAuex9B1dhfKPGBYA,0.0010871747893986638
38.6,-77.3,2.9393367915610465e-05,16Uiu2HAkveYhLUAJX3TuzRT9xFXCjSB7bABJxiTd3vztf4uiymny,0.0010928374920235102
