latitude,longitude,stake_weight,uuid,GDI,country
44.622238,-123.092707,389899663356566,7GkMBmtrTZz8QbjSe1sXvAUtz7Pp42SQxfT5ymmJD4We,269983.1213020527,United States
44.963489,-89.636599,33131220647908,4EhF9QL4igv8YWGULJH3qZGDbai1ERQ7mBbyzWDF3YWn,227911.32120787018,United States
45.50883865356445,-73.58780670166016,3203919039408851,6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4,227186.6081493821,Canada
45.69628143310547,9.584850311279297,9532468009695,NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH,125563.19593811022,Italy
45.806026,15.976218,1098125606076693,C1ocKDYMCm2ooWptMMnpd5VEB2Nx4UMJgRuYofysyzcA,132234.500946998,Croatia
46.458713,30.728374,243603650337824,FUURpC3LjVnxr21PmEfHtxT7Mfe4CVJXxESBjQPvmqTZ,183484.72366909616,Ukraine
47.395604,-122.215815,119294885968549,FU8F2V8yCFhseHDc1CJ5Sj1e5AbGNh3MnSe4REYX7a3P,264744.7109019491,United States
48.14820861816406,17.106958389282227,895558297464000,2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,124813.61656628162,Slovakia
48.20888900756836,16.372079849243164,486828268920652,AS4i8EXUZnPbmNT5ZXmoTEbrXQrbFoReiWwwFB43Ds5z,123879.4136908243,Austria
48.58371353149414,7.7427449226379395,283053309646233,FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,122567.0334293953,France
48.65127944946289,8.824170112609863,187811044945700,2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,121465.04525393236,Germany
48.78200912475586,2.1933650970458984,188177477135875,DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA,131970.62770034248,France
48.910939,2.384788,1693813057799263,TiMxX1yasS4CiGyRcnn7sy9T2fvaNdFpkf8tFDhhDkG,131127.02422360002,France
49.28483581542969,-123.1144027709961,195571693641617,huinBRP3muBuqZLMW8ARjdn4mBnEmFFcxiBzrkQz553,266195.35410466074,Canada
49.45851135253906,18.143367767333984,331387170901695,9FXD1NXrK6xFU8i4gLAgjj2iMEWTqJhSuQN8tQuDfm2e,122980.54887543543,Czechia
49.61154174804688,6.13001823425293,1224597525077144,4QNekaDqrLmUENqkVhGCJrgHziPxkX9kridbKwunx9su,121866.23940263057,Luxembourg
49.63719177246094,16.226320266723633,1158884141617213,RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,120445.78949476937,Czechia
49.838260650634766,24.023239135742188,73356523403707,GtpcBib8a8AJAaryYict5s4igHCfvoCM9qVSXTK1scyx,132991.51954101853,Ukraine
50.041821,8.584764,34054535103655629,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,118312.07043198736,Germany
50.06694,14.460249,1887989843382198,RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,118498.33715947224,Czechia
50.38359832763672,8.050299644470215,16836488987240933,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,118156.73263699021,Germany
50.4339485168457,8.671219825744629,247995974339883,9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2,117673.3136900254,Germany
50.45465850830078,30.523799896240234,2342414970539824,7TtboPzuUFJg5gCjnPVJKmBRZhfEmoAnNWXdsX81N28T,163706.17304593005,Ukraine
50.69371032714844,3.174438953399658,22831601689051662,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,125571.94752114933,France
50.85040664672852,4.348789215087891,174400199146534,JokerEfTSznB2aTmowy4QPqjyajLMuYM6Jd4TDnKPNc,122828.43704845739,Belgium
51.22153472900391,6.776169776916504,382921801779062,6PvHaibtZhuba14dzbhGFJRASYX3Ka2oviRzSbXV2wYC,118601.36717081301,Germany
51.34999847412109,-0.2000000029802322,24848104370898570,forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,133793.8058453286,United Kingdom
51.45665740966797,7.0126729011535645,256082915445747,BwxhmqZRmVKfDkhb3ZvNUVdrLZXQBumMrvexoYrViAoU,118238.20104265964,Germany
51.479436,-0.624005,5745589299099513,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,134931.64229899878,United Kingdom
51.959171295166016,4.213890075683594,2434384487442191,5uru7tZCfJKpVWPu3hgs4VTNmjxrYCLRNRvdGaj1aRqp,122494.51874835556,Netherlands
52.15507125854492,5.387479782104492,219334652284377,1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,120381.27804034401,Netherlands
52.22977066040039,21.01177978515625,3130494373219872,9SjGU3tzdEXfLaVsLpnTwP3inBNhAPMq4XKupUf9Ms5E,131135.67832108037,Poland
52.37243,4.89973,50823711537647295,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,121307.78204806836,Netherlands
52.41426086425781,-1.780940055847168,12682763078744,3raZLZE6gqVDAHDqTkJfQ8eWPAMZpWgKLJP3TZKD5iVh,138051.31012888844,United Kingdom
52.5245246887207,13.41003704071045,7209646874428,NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr,116766.33267367049,Germany
52.525001525878906,5.71799898147583,35480765232095,GX6kCVtpvFTGsedV72nK5K6VzY1bTCvqFmrtHkuZHGsX,120114.45509545195,Netherlands
53.200286865234375,50.15077590942383,36504107794681,2XQgZciomz7MoPNUz5YsrPkPsGg43JHaY5EDgQi1S68E,181267.4214208996,Russia
53.340305,-6.293676,10906065246570613,EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,141519.10304176554,Ireland
53.78002166748047,20.49408721923828,35511079555775,4oWaEHupmBjCV3rQonaWp36QEK4JUbUrvihJ3X3LoFZS,130477.03035902852,Poland
54.064951,10.765367,5825537957908834,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,118163.296309714,Germany
54.49015045166016,8.873406410217285,112072647738632,73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,119813.17230257823,Germany
54.689186096191406,25.279985427856445,1387882335204117,Bs1AYgU6v6MiKivhpNpHnU9VePJAfdeC1yC3FuRaBWNa,139623.2147665401,Lithuania
54.790277,-124.557003,231907177840745,4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib,269777.50530929345,Canada
54.89977264404297,23.899900436401367,36334294496713,HJVsiUVvbYvTLHsRcHw3uT5cHJwbpGPCBbEf8EszLnyz,136965.5391968356,Lithuania
55.154441833496094,61.42972183227539,238049236204927,2RwFJJkhr4tCTuQnZN1CFpAtn5s9pTzakagvu326W1FT,215155.03056046346,Russia
55.313489,38.463359,4789934707937,3K2sbebmoEQSmj7MuMLyDerewwkiFcw7nQGXtvygqzJ4,166397.75697196004,Russia
55.33340835571289,86.08311462402344,414158523921198,Gb2M4Ee5ciut3Cc3toG6UrXJohPPiLcT3RkUaDU7dHp2,267170.45335755544,Russia
55.42417907714844,37.55472183227539,414498270051489,8WKbFye8HjNa3rBvx5jEd9gYtfLLXwXg3wzVhavvMSva,171362.613839203,Russia
55.71667098999024,-2.266669988632202,189736607029824,31GGcXa8K47viSJMSk1thwPWbuF1vBY9tijL5wH8FoYM,142372.21435807753,United Kingdom
55.75225830078125,37.61547088623047,6417236548630529,BJu6CLyEP2M5Fvj88DF7ZcJYhs9qb2FYBBrVKwrFYoQk,171551.74955324465,Russia
55.933380126953125,23.316755294799805,19642645508745946,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,137296.17454706415,Lithuania
56.29999923706055,38.133331298828125,40129768306199,8a5oKmUfwQZwZHV2NFYmiRLNepySV6cNTjEoW7pEFZBN,165779.9269660143,Russia
56.50010299682617,84.96663665771484,36393831566654,DWaYTNmFZLXGhYo51orrHNotqE3q3S6L2paQikYMrKrw,261191.73914622038,Russia
56.85749816894531,60.61249923706055,43019141185509,7BTbVD8t98eYH3XV17Azui4cUMLyfvheoJ6w6VtWivfW,210441.19386453062,Russia
56.94129180908203,24.289825439453125,880741499906065,94HgFvsD8zm7UXJ5KJxN4zW5nsdhZWY2LFREjfaFEHwR,147734.4921923202,Latvia
58.01765060424805,56.28534698486328,49408486062102,6XUsoRDfb5YrGy5m6HsSiMjFnSvKKbn83qfadKLeswKe,196507.65492169524,Russia
59.138893,10.224857,425718773568288,2nZFRYFgX8A2YVCawmbjuL4zSE6LSt5o7ZEHupB5rZBQ,138981.34893238614,Norway
59.275254,18.035164,1661580204906587,5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,146902.78729314453,Sweden
59.821127,30.388194,799246071097595,D9LzkzWYBMnJX5FycaACA6t5DHjnK9oS2hFXxKW8AmvQ,173989.45045107524,Russia
59.91275024414063,10.746089935302734,5364974113074842,mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f,141879.15195997144,Norway
60.16952133178711,24.935449600219727,55975089567421,HSX42dhQPTaVjtwMQXwGTCobrs1HnxZ8G2J6JTnPXpgP,158059.27173007515,Finland
