latitude,longitude,stake_weight,uuid,GDI,country,0.9linear_weight,0.8linear_weight,0.7linear_weight,0.6linear_weight,0.5linear_weight
41.85,-87.65,0.004038275831797032,Illinois,0.025460145236461573,United States,0.006180462772263485,0.008322649712729939,0.010464836653196396,0.012607023593662848,0.014749210534129302
44.435581,26.102221,0.009130014924062856,BucureÈti,0.013637448905941733,Romania,0.009580758322250743,0.01003150172043863,0.01048224511862652,0.010932988516814407,0.011383731915002294
45.5236,-122.675,0.0028970239662891757,Oregon,0.03255546060528779,United States,0.005862867630189037,0.008828711294088899,0.011794554957988762,0.014760398621888625,0.017726242285788486
46.8139,-71.208,0.04196295320867351,Quebec,0.022165858672882916,Canada,0.039983243755094454,0.038003534301515395,0.036023824847936335,0.03404411539435727,0.032064405940778216
47.02076,8.65414,0.003774910016679835,Schwyz,0.006872994475052582,Switzerland,0.00408471846251711,0.004394526908354384,0.004704335354191659,0.005014143800028934,0.005323952245866208
47.369,8.538,0.019489070318672638,Zurich,0.006731794972724814,Switzerland,0.018213342784077855,0.016937615249483073,0.01566188771488829,0.014386160180293508,0.013110432645698725
47.379238,8.08434,0.0039504872267579665,Aargau,0.006743821633331623,Switzerland,0.004229820667415332,0.004509154108072698,0.004788487548730064,0.005067820989387429,0.005347154430044795
47.6097,-122.3331,0.003423755596523571,Washington,0.03197348360317217,United States,0.0062787283971884305,0.00913370119785329,0.011988673998518152,0.01484364679918301,0.01769861959984787
48.210033,16.363449,0.00992011236941445,Vienna,0.008652409931828692,Austria,0.009793342125655875,0.009666571881897299,0.009539801638138723,0.009413031394380147,0.009286261150621571
48.31739,17.17903,0.008603283293828461,Bratislava Region,0.01026346756130839,Slovakia,0.008769301720576455,0.008935320147324446,0.009101338574072441,0.009267357000820434,0.009433375427568426
48.5734,7.7521,0.028355719427618296,Grand Est,0.006401156920920571,France,0.026160263176948525,0.023964806926278753,0.02176935067560898,0.019573894424939207,0.017378438174269435
48.8978,2.2531,0.008778860503906593,Ãle-de-France,0.0072277523138993705,France,0.008623749684905872,0.008468638865905148,0.008313528046904425,0.008158417227903704,0.008003306408902983
49.45,11.0833,0.0030726011763673074,Bavaria,0.006316785933822568,Germany,0.003397019652112833,0.0037214381278583594,0.004045856603603886,0.0043702750793494114,0.004694693555094938
49.497509,5.9825,0.013431656570977087,Esch-sur-Alzette,0.006373500792885389,Luxembourg,0.012725840993167918,0.012020025415358748,0.011314209837549577,0.010608394259740408,0.009902578681931238
49.7481,6.1039,0.01703098937757879,Mersch,0.006325128004991892,Luxembourg,0.015960403240320102,0.014889817103061413,0.01381923096580272,0.01274864482854403,0.011678058691285341
50.1167,8.6833,0.10060574137476956,Hesse,0.006154190740805469,Germany,0.09116058631137317,0.08171543124797674,0.07227027618458033,0.06282512112118392,0.05337996605778751
50.475,12.365,0.019928013343867967,Saxony,0.006350349677894463,Germany,0.018570246977270617,0.017212480610673264,0.015854714244075915,0.014496947877478565,0.013139181510881216
50.69,3.1817,0.026599947326836976,Hauts-de-France,0.00676904831455167,France,0.024616857425608447,0.022633767524379917,0.020650677623151384,0.01866758772192285,0.016684497820694325
51.2333,6.7833,0.013958388201211482,North Rhine-Westphalia,0.0062468361697234605,Germany,0.01318723299806268,0.012416077794913877,0.011644922591765075,0.010873767388616272,0.010102612185467472
51.5171,-0.1062,0.10622421209726977,England,0.007561775887818021,United Kingdom,0.09635796847632459,0.08649172485537944,0.07662548123443425,0.06675923761348906,0.0568929939925439
52.23,21.0108,0.0032481783864454395,Mazovia,0.010556184747531817,Poland,0.003978979022554077,0.004709779658662715,0.005440580294771354,0.006171380930879991,0.006902181566988628
52.3,4.7,0.06768501448511983,North Holland,0.006602928514998285,Netherlands,0.06157680588810768,0.05546859729109553,0.049360388694083365,0.04325218009707121,0.03714397150005906
53.3478,-6.2597,0.03476428759547011,Leinster,0.009367906857382572,Ireland,0.032224649521661354,0.029685011447852603,0.02714537337404385,0.02460573530023509,0.02206609722642634
54.6833,25.2833,0.052760951628478624,Vilnius,0.011578485258582478,Lithuania,0.04864270499148901,0.0445244583544994,0.04040621171750978,0.03628796508052016,0.03216971844353055
54.898903,23.885275,0.006759722588008076,Kaunas,0.011260211610119869,Lithuania,0.007209771490219255,0.007659820392430435,0.008109869294641614,0.008559918196852794,0.009009967099063973
55.9333,23.3167,0.009217803529101922,Siauliai,0.011310877828411323,Lithuania,0.009427110959032863,0.009636418388963803,0.009845725818894743,0.010055033248825682,0.010264340678756622
56.9489,24.1064,0.02695110174699324,Riga,0.01171526202508963,Latvia,0.02542751777480288,0.02390393380261252,0.02238034983042216,0.020856765858231797,0.019333181886041436
59.95,10.75,0.0033359669914845053,Oslo,0.008694759254538779,Norway,0.0038718462177899328,0.00440772544409536,0.004943604670400788,0.005479483896706215,0.006015363123011642
60.21,24.66,0.0076376086383987355,Uusimaa,0.011442464460859336,Finland,0.008018094220644796,0.008398579802890856,0.008779065385136916,0.009159550967382975,0.009540036549629035
