latitude,longitude,stake_weight,uuid,GDI,country,0.9linear_weight,0.8linear_weight,0.7linear_weight,0.6linear_weight,0.5linear_weight
37.4565,126.7052,0.04301557044182125,0xa286a9187c86b4a3cef60478e5c61bb45757b795a8e6577ebbf0fa990db574cc,0.02206016774461799,South Korea,0.04092003017210093,0.0388244899023806,0.03672894963266027,0.034633409362939946,0.032537869093219624
37.566,126.9784,0.0375320942539591,0x947c6451ad9a8659cba4e60a6da41086eb66e73fc07936bd3b7044873b5e094d,0.02207233701257905,South Korea,0.035986118529821094,0.03444014280568309,0.032894167081545085,0.03134819135740708,0.029802215633269076
39.0437,-77.4875,0.01743200407527824,0xa4a00989d8ecc6d116b2283503f58de94d7fc33fff9e28010868abeb70d7d051,0.019640840587451407,United States,0.017652887726495557,0.01787377137771287,0.01809465502893019,0.018315538680147507,0.01853642233136482
39.9612,-82.9988,0.003499737597503739,0x877d09996086effe241b1a740d46675754c17f8620ee9be42c5c7e322ce1598c,0.019980474757575778,United States,0.0051478113135109424,0.0067958850295181455,0.008443958745525351,0.010092032461532556,0.011740106177539759
40.4993,-74.399,0.0013814671728786467,0x925ec5ab56572964dc3cc69bb86c224367dbfc186f6831c26639f9428326c2b4,0.019172589532855534,United States,0.003160579408876335,0.0049396916448740235,0.006718803880871713,0.008497916116869403,0.01027702835286709
40.7143,-74.006,0.004872262404417558,0xfc90c3e74dfb562827ef85dea5669beeca7717faee0c3ba520c3ab08f9b53135,0.01912158956331814,United States,0.0062971951203076165,0.007722127836197674,0.009147060552087733,0.010571993267977791,0.011996925983867849
41.2619,-95.8608,0.015025827992757066,0x209154f6e735562ff13b963b91588039a162fa95f409c068f917f27b762dfff8,0.021589196703723577,United States,0.015682164863853716,0.01633850173495037,0.01699483860604702,0.01765117547714367,0.018307512348240323
45.3134,-73.8725,0.018105088170814212,0x8be2ba62bfd783e5fbff57a07acf2a9a95f4d234b3729fbfda9c63f3f42fb78f,0.018517654359029984,Canada,0.01814634478963579,0.018187601408457366,0.018228858027278944,0.01827011464610052,0.018311371264922098
45.5088,-73.5878,0.012115869002465638,0xb3254509d1cd652d6e1ca06fd37f3d20aaa42f7faeaf297577b85cf92d2f7462,0.018491369080366048,Canada,0.012753419010255678,0.01339096901804572,0.01402851902583576,0.014666069033625802,0.015303619041415844
45.5234,-122.6762,0.0038545525012597744,0x50b27eee627c0648ff4867894e264d67de2049ee9a8b92040cb35020b74afa39,0.02324883888213271,United States,0.005793981139347067,0.007733409777434361,0.009672838415521657,0.01161226705360895,0.013551695691696243
48.1374,11.5755,0.01211607806948525,0x81d41a31fb5d3f827d188511e6fca1ddbed6cfa0ffbd46fa6d84a7adfe59f356,0.016838388683915736,Germany,0.012588309130928298,0.013060540192371347,0.013532771253814396,0.014005002315257444,0.014477233376700493
48.5839,7.7455,0.0336360878052421,0xb4a4f1ef8b0702d85547dc444571a473f736e1205a86db36dad13815ad9bbbf6,0.017510920070806617,France,0.03202357103179855,0.030411054258355004,0.02879853748491145,0.027186020711467904,0.025573503938024357
49.2497,-123.1193,0.007895478740368321,0x31f82d48dbc4ff7c7ec3fc10fac7683f58bc0505d0cdf02292abdf266d9c0a78,0.02280029636711567,Canada,0.009385960503043056,0.010876442265717792,0.012366924028392526,0.01385740579106726,0.015347887553741994
49.4542,11.0775,0.015023685805840216,0xf2b6feeea4546648c257c7e33ff4f0aa8db3bb2949cca065c9db015478363458,0.016454346888609465,Germany,0.015166751914117142,0.015309818022394065,0.015452884130670991,0.015595950238947914,0.01573901634722484
50.1155,8.6842,0.07575481427114325,0x06099edbe54f242bad50020dfd67646b1e46282999483e7064e70f02f7ea3c15,0.017252340014660594,Germany,0.06990456684549498,0.06405431941984671,0.058204071994198456,0.052353824568550186,0.046503577142901924
50.4779,12.3713,0.01776728082021651,0xc067ce10f1faa4812fe608e2d4b3e1fe0bb629e91cfff532cccc23803a624414,0.015238849211911189,Germany,0.017514437659385977,0.017261594498555445,0.017008751337724913,0.01675590817689438,0.01650306501606385
50.633,3.0586,0.05507272901114071,0x1c6a051d9a5ec4cf4200bab21a794d3afe8259d625f6b78aa4d01ab4652327d5,0.016769923269400116,France,0.051242448436966646,0.04741216786279259,0.04358188728861853,0.03975160671444447,0.03592132614027041
51.4416,0.1487,0.013463077863148539,0x9da88926fd4d773fd499fc41830a82fe9c9ff3508435e7a16b2d8f529e77cdda,0.016527776925910922,United Kingdom,0.013769547769424777,0.014076017675701016,0.014382487581977254,0.014688957488253492,0.01499542739452973
51.5085,-0.1257,0.03087493508816267,0xb43fe1ef756cae4fefea16dad049fb0760b7d8593ace12527e302520d934d0d7,0.016513401117521177,United Kingdom,0.029438781691098523,0.02800262829403437,0.026566474896970223,0.025130321499906072,0.023694168102841924
52.2284,21.0522,0.025351073416590583,0x371dfdee9fbecaa358683936c5946aa28393067fa60e1e185c4250da461e15cf,0.011588823261594366,Poland,0.023974848401090963,0.022598623385591342,0.021222398370091718,0.019846173354592093,0.018469948339092476
52.374,4.8897,0.07667187221650718,0x33f0c333f6fcb9d1ef54d54093f0482b31bb0bdcd34bfa446e7416ff930453c0,0.01661537716821875,Netherlands,0.07066622271167833,0.0646605732068495,0.05865492370202065,0.05264927419719181,0.04664362469236296
52.4143,-1.7809,0.0031215951151911314,0xddf23883328d39d8cbb4fad97f0e4bd45827ea999b66aa2a1cffa76615b9ef01,0.016405510380911197,United Kingdom,0.004449986641763138,0.005778378168335143,0.0071067696949071515,0.008435161221479158,0.009763552748051164
53.2192,6.5667,0.013410115175927979,0x3eaf3ebc49555c705c34ec1ffe77404bdb7383b388476c36538b92b7b1b806c9,0.016680713180941137,Netherlands,0.013737174976429295,0.014064234776930612,0.014391294577431928,0.014718354377933241,0.015045414178434559
53.3215,-6.3144,0.09161478232329354,0xc807d24a6ac70599cc9b72c649eb6b00c34a0e9c704447c44d75fade07213a26,0.016459968372951682,Ireland,0.08409930092825936,0.07658381953322517,0.06906833813819098,0.06155285674315679,0.05403737534812261
53.5,-2.35,0.023421124091170736,0x22dd12212d76bc5844b4a0605bf59fa56547f42a40fb42267e29adca5efecfc8,0.016338398091325982,United Kingdom,0.02271285149118626,0.022004578891201783,0.021296306291217308,0.020588033691232833,0.01987976109124836
54.6892,25.2798,0.016020843402500505,0xc32f662cd9718f02d8a8e5628f8f642fa27cd9b5f457b406ed734901a4939e34,0.010892135708902328,Lithuania,0.015507972633140688,0.01499510186378087,0.014482231094421052,0.013969360325061235,0.013456489555701417
55.7522,37.6156,0.0013844182177672605,0x4b2c524fc36698caf9d049b6088faa002cea3bbcbf5ed764f59768b4fe96efcf,0.011360857047415938,Russia,0.002382062100732128,0.0033797059836969956,0.004377349866661865,0.005374993749626732,0.006372637632591599
59.3294,18.0687,0.008335726872411024,0xc48683f9f684d2845c18e8d33d5f6c8581acfc1eb1c78b1de25562d136877e10,0.012323892908837177,Sweden,0.008734543476053638,0.009133360079696255,0.00953217668333887,0.009930993286981485,0.010329809890624101
60.1695,24.9354,0.016396887734251332,0x4cfeaf68aacfd0cd459c292837854ce058b9ba6c1cc35e8684b1a5030b1dc922,0.010987067468605874,Finland,0.015855905707686788,0.01531492368112224,0.014773941654557695,0.01423295962799315,0.013691977601428602
