uuid,latitude,longitude,stake_weight
61109ff4-3ba7-4ade-8135-2181d6b208e9,50.1924,8.6753,1
ad59a164-90e8-4fec-acf7-70c0a80de121,50.4779,12.3713,1
632f327a-3760-467b-9bec-79e4ed7af9e8,51.9942,4.2097,1
87296ef6-0976-4aea-914c-1981a960b6ef,52.3740,4.8897,1
dae4224b-cf8b-4b69-a9ac-713eae1e6731,51.2217,6.7762,1
9b5c3de2-c449-4d50-8324-9a8119ad3fa3,21.0245,105.8412,1
3ba01143-5b08-4ed6-9a5d-b10bd89b6b13,51.5085,-0.1257,1
e50879fa-5b07-437e-9106-c20342907961,-16.6786,-49.2539,1
83644c1e-aa83-42c1-a87a-8bbdce03542e,60.1695,24.9354,1
77704d6c-adf0-4b4d-ae6b-35910627c362,43.0926,-75.6513,1
ab03b6b2-c6f8-415d-b190-db5584f00a1e,51.5085,-0.1257,1
7d9baaf4-15ef-4e7e-b8a9-06f9712660ab,37.7058,-122.4619,1
91d8f367-fe5a-4b23-9696-7ed33706ad01,52.3740,4.8897,1
00443cef-e627-4e91-a75d-bc466b72729b,22.2783,114.1747,1
b5a1a7fc-59ae-45c5-8a91-bc89a98614fe,33.7869,-117.9273,1
8770bea7-9365-4169-844e-e2dd2dcfa05f,50.4779,12.3713,1
d23da4e1-ce95-4bd2-ae61-7eab42282dfb,45.3134,-73.8725,1
4c062ef4-8128-4b0a-9b9e-122ed2e7b075,39.1271,-84.5144,1
f5701922-6905-485e-a9a2-60381ff43181,29.7633,-95.3633,1
e62813a6-df25-487e-8253-86178655dc43,42.5078,1.5211,1
6a50efe6-8e73-40e0-89f0-40037f21e3b9,-19.7697,-43.8514,1
dcc0ac40-fc3e-4b80-aab3-5d1d97743d59,49.4075,11.1649,1
901f4300-2390-4d6e-a4ee-4367ab980d09,50.2815,6.1272,1
1408cdfe-ad4f-41cd-935a-8c437219119c,50.2815,6.1272,1
7143e08b-a2d0-4346-b5ff-0bce60220404,47.7918,-122.2243,1
075ffe3a-f5d8-4051-a029-80cfa7f57782,47.6062,-122.3321,1
5d003d0a-2510-4271-8c6e-41da3295dded,40.7143,-74.0060,1
55552999-4f31-40e6-8368-11f6a4d4191d,39.0437,-77.4875,1
625cb6a3-6fd4-4015-ab8c-45e6558d76b5,50.4779,12.3713,1
14631f0c-95be-4336-9e3f-5a6f919611e4,53.8689,10.6873,1
1ae572fe-d5ed-4fda-8dd5-af54ca721ccb,39.0437,-77.4875,1
ccaf7a7a-0c9d-4cf3-9506-c776ec3b15ad,45.3134,-73.8725,1
