server_id,server_latitude,server_longitude,stake_weight,uuid,distance_km
15,25.765,-80.2,53,"21f305e6-557b-470f-b7be-7e563aac42a3,2a4ab74d-82cd-489e-be55-88680ee21832,892ee9e4-e0da-4d9c-bbfa-10c5f048b7f2,7d192e6a-5daf-43f9-b140-051b4563af24,1354db2b-76c3-4f8f-af85-885fe8eeb391,8a4b2ac9-b1c1-45dc-bfd8-c5d466c9d709,93c8aec0-92fe-43b7-9d7c-df42ed553f33,c0d440ba-f93a-4ff1-9220-08dccc1ce049,85175610-b3bf-46c7-860e-5f3745fc2bb4,86df7fd6-613f-4a52-809a-803106e9d482,e1025a52-3e53-4d58-a2c8-68c29fdd09e0,0da0350b-6708-40c5-bac0-851dd1fcc13c,a33caf05-a3ec-4cdf-9cab-98a35a9f31e3,b2da13fe-7334-436d-b63a-47d2eb8b7378,44e6e9bc-3e37-468e-bc81-266d288970dc,29d0a362-5c5a-44ff-b15e-e220688cfc99,17e4f813-e9c8-475d-bac0-0c11e9cfbbcb,e94fd4ab-83bb-4ccd-9822-88b67e084bd7,989c1086-c66c-49d6-8577-d86331d22575,17e1a17e-dc7e-43b6-a378-03d94b5c2f7e,17dd55cd-ad1d-4618-bbfa-b9043e5b0e8b,fe5d7ead-b6b6-4dcd-8736-162babd1185e",70.28220398398967
17,41.3857,2.1699,66,"38d00837-623d-487b-a04d-05a65c267851,c58e6a43-02d5-4183-8f9a-e4ef6e358602,d885d73c-79bf-4d3c-a205-f71f2676068b,32107114-764a-44da-936c-336073edd34b,3a6220cf-bbdb-4a7d-bafc-8d39f5ada391,e62813a6-df25-487e-8253-86178655dc43,e7b890a2-f293-46ec-9883-18d048c1dbd5,56ff4fbe-5641-49cc-ba9a-9f3d3387596d,5d39bb6c-95d3-4559-999e-14e5c09f2650,c3250928-9544-4c40-9a8c-0c22ecd44faa,30955879-ee54-47dd-9dac-fa8f3b0d20c8,216296ba-a0f8-43ec-802e-429473482675,bf9f0a77-8fe9-4ed8-8467-c3c9aed31244,5b3f097e-2cd9-4d16-a001-380fa69dae9a,ca9f843f-0e4b-4132-9363-8020fd3b6d54,d95a5045-6696-401c-b82b-a47063694fca,160edbb7-044d-4941-a885-c1d12f4f159c,9de789d8-0c1d-4740-9feb-0a7ee5bab170,2ae9539f-4776-4ced-adc6-bf1cfb2b900b,44594e5b-efb2-4c06-81be-6e002096748b,c68f1ad2-9223-4f0e-9713-890e911218a2,7a5b3f1f-8c32-4c0c-b074-1521f89c2519,8116af12-6644-4599-a7ca-afe5f522a24f,2500991a-f3b6-4f5d-a347-8b3d3e3918c4,f6e59e01-8297-40c2-9695-b67cdfd5518f,b7e1b005-8fd9-40b9-b03d-2c4263d9f36d,b8f5e8d5-952b-49ad-8f12-d487a9baf9a4,e88cbfe6-9945-4e99-9769-db814cde8327",140.472142441978
18,33.7489,-84.3881,91,"7846633e-d449-4549-a149-f91de71041ff,33709574-0d07-45fb-9661-b430f425916c,8219a47b-32bf-4cc3-8c6e-cacfe18312a6,2e77e63e-a3ef-4df0-9dbf-e09245187f1b,0dc190b3-7e14-4117-a0ee-e18ffe9717a4,fecc896d-374e-4dcb-9246-7e982abd7f50,e955d609-f366-49c9-af0e-5525be00dfed,d6d0b68c-3356-4cee-ad71-73afb22bd913,5770f371-f47e-4af3-ac87-8a10c3246807,04685109-4e22-44ba-9a9b-e73e43191615,796feb44-0bb3-4d83-9142-8d1c5b00a4fa,c1ce41aa-c973-4172-9a21-140141c2b0de,664001c1-dc8d-452f-94fd-d6be5640adb7,ef01fbca-c6cb-4fd3-a33f-575de5843c31,a1304b53-3fe4-4627-a259-3bda75d00ce6,7035f61a-5185-463d-8d9c-5f0bdd07b536,b680b998-8015-4322-945b-8c401262b336,941a5f01-a111-45b6-b2f6-808583dac32e,db898e56-92f6-49a8-948f-b40ba5cb7a65,bf4649b3-bd09-4279-8ccc-efa3a3e21409,cdb65190-e1a2-4d80-8c71-d01505a2b843,d080ccd4-eda3-4694-9494-f053807f7aec,8edf2864-c902-4a4b-8012-0305a4bbf8f6,837720d3-15c8-4c18-8499-7f994a5d2ad8,72401283-779f-41d6-a470-318e35ee1d58,d532d36d-ee31-427c-85c9-038e93ea02f3,b9f9b9aa-1ccf-4ff8-91a0-7b088bc8b478,542b793c-0c29-4752-9112-05c3af90842b,d3326d85-efc6-4e9a-9850-c50c7e35c027,e016bbc6-63a3-4431-9b33-6decfd5dc87f,bf66a20f-da84-4d57-a363-230fde56eae1,c08843c6-8f16-42e6-aace-63bdef39800f,a5e36de3-4423-43c7-a929-1b04d78f0943,d4b9b844-f2e3-4038-ae64-4ce4c21b840b,d1033689-d900-4124-8ff0-6dfe076eb278",154.3006636583127
19,53.3478,-6.2597,71,"465f1374-9466-4d8e-8fa6-43e0f33deea0,f325497e-90e0-4141-80ae-b1013d22897a,4d995a84-ee9f-4de9-921b-f6874f9d9f51,ab9320ec-7b84-4036-a0d8-1c3a2362563a",4.663037535280464
21,-27.4667,153.0333,20,"6c244975-46e9-4de2-a417-2c8e55d01243,37fd1840-675a-4bc7-aa33-fb4961ec667f",43.1296234682606
22,41.85,-87.65,251,"6d03b9f2-13b2-472e-bda2-53c5a19848bc,8b3280b9-277f-47d8-86be-b64ab139881b,5fba7b60-d48e-4bdf-b7c3-0856b58e67db,3f4d783a-4275-4218-aaac-a986142b535d,616f368d-8699-4e78-ad76-28d2fadf97e3,1a2aae64-e8d3-4d9c-8a78-273af2c51e61,37e0288f-eae9-44e2-a656-42be219d76c2,ce873e1f-d288-44ae-a553-3f4c36b1e67e,7c251e3c-52d3-42c7-a69f-064e9876cefe,2b9c005f-ea80-4961-b5d3-d89adb7105d9,e2144570-c718-4db7-b752-0615fe304797,2111762b-9835-4744-802f-ee71a30b8c4b,8e157dd1-57ca-4302-a9c0-25799df0a2e7,4b913768-0418-4fc0-9ef3-f49feceafe2c,b0cb127d-19b8-4d82-8329-8b10bc92d853,41e08c1e-5906-4a97-9636-4250add1d71a,9fa86aa8-d008-4a4a-b5ad-5ea211f86950,234375dc-2e02-48b4-a14b-f183694fc910,ef6621fa-50fe-4170-b771-b415c1c8083b,0e77f095-61a3-464d-bf7f-10ef8184194e,aa106f51-be36-4752-b875-8a7ed48bb403,570d8fc3-46e3-4926-99da-718ebfeeaae1,c6f88b1a-2ea4-4433-ae64-730b81da34b3,2b7acb46-8228-468c-a946-4c97cc879e8b,c752c9d9-cae9-4c2d-94f4-e694f1841497,8985b602-c569-4a1a-a332-a57ba0767990,4f7a3201-1b18-49e1-afee-ee6983b52d70,5a0e4c65-7e23-4164-b632-c0afa9eee979,894e1f7c-a6c9-4f89-8073-657d53bf1db2,d821a25e-dc45-4c17-b0ed-2ca8d75779d8,20b7aa95-7b24-47d4-a53e-ee03b4479c95,431e289f-bbd5-400f-9f63-d1e2465ed9b4,95605c23-661c-4cdf-8e36-c38e14607785,1318facd-351d-4a60-8bb1-a8410346bc3a,de1cea17-5964-4fb0-8780-8056e4fddc6d,01786065-186b-432a-9b91-40f0b91982d8,1fceaaa2-bc84-49be-9734-64db6ab4d2c5,aed83461-ca9b-430a-8015-1381554142bf,e39704c2-1967-45bc-841e-70fa85cb9465,47992ae8-509d-49cd-9f67-9cabc0b568d6,02ac6094-9c49-4491-8919-263c5fa66c6e,94a8b372-df38-47eb-86a8-c20ae2a78b68,5600ac16-4c20-421d-854f-3f9ca5e15478,1562962f-d6dc-4de9-976f-f7ff6dd40586,95dc9f70-e126-4ffc-98ec-e8f95dd4b040,86d446a2-0fe1-40eb-8ee5-4b24c8287274,ab059426-8232-4748-9e47-b09712ee3244,71994307-b020-4e4e-a9bb-c316816b863e,4158dbfc-cff8-41c8-8b2b-22503d9fcc01,a22c7f91-f687-4a04-838d-058e662118ad,02300c88-75b0-4760-b3f3-c71b29d24f7c,4a062d8c-3513-4d2b-938e-5afa7b083e8a,6c89e74a-9473-4d16-90c3-0d3d0f632848,1171a997-2cef-4717-b1e2-468639bae065,b1aba5d1-790d-4946-acb0-102b75cb0a84,37bb295e-3a36-4b90-b13f-86cfd7e07979,8c0c7223-8ef6-473c-b6ca-d79e7c1f37f4,97577af3-a9d4-44ed-bb56-fca5e02b8cc0,d1849a52-5691-40c7-9b9d-4ad486986fa9,af63c91c-61b3-498a-917f-95a474eacfbf,ba327083-71a7-4ff4-b139-cdc3822d8ced,e8b4fed6-2f4d-4a4a-bc46-52847208e497,b8cf38be-9e38-48bf-adbb-bc07506c640e,7e0fb2f3-6d21-4531-9bc4-92b8c7df0c94,07315584-a2e9-4858-b63e-0e720899b07d,2e0c093b-e833-44c0-b1c9-d3e8583037ea,bbf5db6b-8c89-46c7-b5f1-5e09fa10181b,a3c873bc-ff26-45de-afb8-dd45c92037b3,7f0b8bff-ff43-43c8-b29f-9ec9104943c7,668cd22a-a873-442d-83ea-3977f7beeb99,aedbedaf-2f44-481f-bd76-45d0aac25da8,53e8062b-a99b-499d-82ec-771ec0650cc5,ee5f0603-8307-4d3f-be40-883ea3d48e68,3ef35d9a-9b7a-45c5-99f3-0d74e166b34d,082e645d-a3a5-4f5e-a4bc-43ecca5fac67",120.6152276871878
24,47.6097,-122.3331,179,"ad7a70be-6373-4193-b419-bd74c36eac34,a9a579df-51c0-4c8b-af36-0bd5cd7d5cad,7dc0bc50-1416-489a-8a7e-e720826cc7b5,e1bf1ef8-84c5-4443-bb44-899e0c9903de,f21b5aeb-d720-465f-a319-75ebd68fd677,075ffe3a-f5d8-4051-a029-80cfa7f57782,f3d2316b-d20d-4012-9cb3-0394122d3915,2f9ed683-748f-4acf-ace9-1f13a3fd42e4,339c6bcb-45f7-4e35-a0ae-c965be40ac24,f4bf0ed7-974f-438d-9a12-bf85ca99b47e,7143e08b-a2d0-4346-b5ff-0bce60220404,fa963602-935c-4c57-93d6-b23d7e8e8248,5a1b2470-8ac2-4fba-80c8-ce218e96fa33,1604a65f-3f90-4089-bbd8-f9bf68efb55c,56b207de-21a8-4fa2-bb78-330db4330686,111e1d7a-b6ad-4d6d-abaf-25529da065f5,0b631cf8-0e8f-4fc3-85df-5f9fa8ad5083,0cd30c55-3482-40fa-a737-7274b60ace44,05a57f93-e5fa-4ef3-a4fa-dc6c15a431db,df03c93f-a64b-4198-9ff6-c30d2e859aec,469be133-a8ec-4b9b-a4f1-257b80dcafcf,3176d50c-79bf-49ea-8ce4-13b6c9072bf9,c9ac72e2-8616-49c1-ae1f-a908a78f8393,686c7c81-d57c-4701-b954-7af0da15a0ae,2da5fe67-7c55-4ba9-a49f-cadf040d122e,fb92ec36-26eb-48b1-a900-8e4ab48e9f3c,c4a5ecb1-54b7-490c-899e-5521f182e75f,d30f73b0-f699-406d-8f38-f93a7bdcc4d2,a62f4ef3-a3e2-440d-828d-1996e921c700,cf3f9266-048c-40b0-b654-1d3e3c61ef7b,2fc1af7e-83fd-438f-9184-5c282bcd81f6,50a1926c-0005-41b4-a571-565a379c56f3,969bde7f-569d-4058-8ba0-fb195c788603,8d53c8ec-f26b-4d3c-8bb0-ba70bb6fe06c,e3f0350b-361e-4900-9afe-a3fc5c3dece1,d89aa6ea-9fd6-422c-89ac-fa2d9aa084eb",144.9207193834918
30,37.5483,-121.9875,306,"806638f7-2058-4b4c-9529-7a120117df67,44d0b784-db3b-4a1f-a10f-14dbfd174d35,69e46727-ff79-4acd-9994-7df6445b128c,eaba72d1-9d59-4aa5-895f-1b1de735a5cb,be9e64a9-6f52-4669-8e34-b42fab609e8d,fe27b56c-0872-48c7-93a6-348f30772f2d,05693994-ceb0-45b7-97d0-5e011aae5286,122fa397-06f4-4d4f-ade3-9890cb3a1945,6ebae7e6-9eaf-4f50-8828-b2448be8d4b2,73aaeda2-fc70-4454-a0c1-550d7af783d0,8669f85b-5bf9-4737-ba30-60612feab2fe,f658f8ba-bcdc-4d0d-84bd-ea2b162bc921,0ae01ee7-1152-440e-99ce-56ed3416fbff,c8ecda07-039a-4010-871e-1a156dd1831c,e0d062a0-4e5a-4a93-bd4e-eae8d1e65488,e5caabd0-d709-4481-a9ff-a6df50356f49,d5dce5f2-8f95-459a-81d1-2b17c9966a99,d4d27682-9ec9-4836-b41f-7db673c23ec7,f3c24f38-4a54-470e-9b8e-f26dfed251ee,cbbfb60a-ef2a-4426-8d0f-3b975aa71520,ab569a05-f6ee-48c3-9c97-adeb6b9dff10,c60e00fb-db60-47cd-b68c-078d454860d6,be0321b4-7454-465c-be05-79c88c75963a,696b0952-7e50-4955-8bee-1cfc50353ea4,8c68997c-96d0-4a6e-b53b-7bd8325c3216,fa6ca23a-5ce5-4758-98cf-91b80e9287e6,cd687eb8-08f0-4520-91bb-19179abf9398,b064aa90-1879-4805-871f-ca4975f035cf,37503e47-8b1c-41c1-9bdd-063d2cf8fbed,47801031-5f33-4ec7-a088-d32dc5e2aa52,a793466c-f25a-4b12-bf09-b84b4ef92ec3,8110a5bb-9842-41b2-88a7-e7e387a6c1d2,88143a06-0825-49bd-b8e0-9588ee0b5dc4,4a070c24-957f-4f0a-9125-eb2b4fc41dbf,f9324e56-9b7f-467d-90c0-4769ba87f525,7cb0d451-dd6e-4050-b791-9f568eb0e9b3,f18ef456-71e8-4070-a3ad-2091fa0b2c06,aeba1ad9-2b87-4cc7-95f7-83c85fb97bb8",80.13753087947826
34,50.45,30.5233,22,"8a337a24-deb6-4a02-90b6-9ab474c33ac7,1f61855b-720b-499d-8656-b56209a9f604,5b63c0e0-6b11-449a-86ee-3af800738711,0a243084-d316-4bdb-b3de-0bcb09c85169,474f27d6-c785-4e3d-8cd1-e689aee35d99",308.4347075436208
36,3.1333,101.6833,180,"13d767b1-63a6-46b5-9c3e-880785456e7e,9be6f9aa-2db7-499c-bf7a-b29909015863,e057a5e1-a2b5-428a-9cb1-78e490dfd8ce,0360df9f-bd58-4c27-957a-479e06e848e5",324.39117191938016
42,-33.9767,18.4244,4,"c6554062-6617-48dd-b952-b1e4d8f2899b,b7665af9-bee2-47ef-958e-1b5c8dbc86ca",31.6245930968924
44,38.7,-9.1833,32,"31c97d3b-58b5-4803-9840-e48278382ac6,252f83c1-e0ae-49cc-81f1-76d34961aaa6,c117ea19-d775-4ca7-bdb9-94190e6c6958,3486ff92-409f-4eda-8f05-e91f40d229e5,de84cfc3-1b76-484e-bbdc-47a6442f27ac,56072dc6-5063-43b5-bb5a-4d5f1ee9cb25,0b2252c1-5f0a-420b-a6f6-444454175221,ba6120ff-45a3-4c61-87d6-1759f12a81a7,5888cf2e-4d2f-4871-89a0-abe477663b9f,38612c12-d534-4907-8e61-ea8df6ed387d,c49ec3de-cc1c-4653-b7ce-5a215dc7616b",186.8626657650358
46,28.585,77.2,1,af935914-bc32-45c7-9db0-9aab4d4f7573,19.38641630572308
48,60.38,5.34,22,"9f5599cb-efb2-406d-a905-adfe10c7d209,fb28770b-f939-4a05-9b3b-5324b36bff31,9ea4d814-ec6d-4ba1-8eea-a3ddeebf49e8,dab100c3-0ea4-4ec3-99d6-93ad322e5f33,51ebf403-8684-4748-9e90-fd686c39c3e4,c95a2feb-1b04-4ce7-a4a2-bb7b6df13846,74a7c0f6-db22-45c2-abe1-edabd4560cf5,56f8e34c-7dbd-4948-848c-c891f6d1a386,f967e38c-dc83-4d27-98f0-a6a6bf34ae01,611d3ef9-2c0c-4b31-aa76-922bcb47589c",116.40926830459223
49,6.2457,-75.5822,2,"251d4c37-a9ca-4f82-a140-fe842b76e10c,b0da5194-2c94-4b49-aa8e-466315215635",2.1649408455261927
50,-34.6036,-58.3817,37,"84439d55-63eb-4561-a3ae-8c3fbb715765,546c6b1a-caf7-417f-be97-e7bf8bb8915d,59aa025b-9ee1-44bb-8d94-e2bc57bde76d,21e800a6-3e79-4885-ba00-ad3941853817,dc1cb6c1-0d73-481a-b2c5-e55cecc2e085,ecd93f1a-0bfb-4c0e-8117-65cb2709c4d3",371.2420968623093
57,-6.1333,106.75,6,"9123aac7-09e2-435a-b7f3-c9d1fd639334,e5220c14-7768-4f2c-95e5-53c2d74d636a,e8664326-58d6-4df8-a2f2-013f42e37194,3669f08a-2be2-4445-87c9-34ba3bf69f62,4de02520-d767-4971-bdb4-0220e85b19c8",373.6280670449973
59,-43.5,172.6,8,"5e7c5636-8e9b-4c95-96f7-d42f48680685,68485f5d-ab93-4231-a68e-b90f5af9c418,ad653814-ddc7-456d-821c-4212bef521ef",13.182003697667726
64,13.75,100.4833,12,"5a3b0f37-a1b5-4eeb-8c24-46c41acc32c8,bef59756-ea6d-4604-a64b-dd55689a7ffa,f6ef4666-46ba-403a-b3d9-6ca585f8b4a0,55a31ac3-c618-40c3-a509-0bb251c96277,3d643989-f768-4abd-bc27-1e5c6244effb",353.3086145592464
65,21.0409,105.7981,15,"9b5c3de2-c449-4d50-8324-9a8119ad3fa3,3202f4ac-8b11-4737-afb6-6a8ecd5e3d1c,f7518943-9d76-41eb-9d8f-8283469df424,125b1329-cb58-4dd2-bb16-834c954951ea,04a57731-1e45-4410-9499-7094f9986106",523.4721828804569
66,41.0128,28.9744,47,"4b4989c2-cfd0-4a37-8203-fdeed7e9daa3,879ca476-fbc4-453e-b0b0-a50a75cd2e29,6f904d35-d48f-41db-818b-a517cd1fd70b,2e3cba84-00ad-4aa6-9894-e751a9f3e781,30795a8a-e47d-4ab8-9ff8-4389dc5fe117,f52ae983-8b44-4270-9d69-63bbe5dc6b9a,8aff1f2a-4e03-420d-be5d-5a03f1fb059e,8290ff55-6413-48a5-8433-8512e430dfb7,ce728529-c857-41d9-8361-727d398eabeb,b85d2b76-f032-4475-a018-27ad1a701647,82f23fb2-d596-48c9-9fd7-15801a01c510,8f266600-54dd-42b7-b219-4baffb085932,8aba4a7c-16c7-4799-a0ac-27e2c7d311c9,4e4d8bd5-1115-40dd-9c90-efa543ff020b,08d7dee7-7a2d-48a6-a4f3-2cffe80329a1,c47eaa3b-4f9a-4998-bd7e-2494f00e4947,8faf1efb-2ed9-4f85-8ac7-fb942acf8f25,3f005489-1f23-4825-ae40-28f90ea714fe,e22720e9-5ed0-44fc-a250-06202d10d3d3,5e55a6ff-5fe8-41e3-a176-a8aaaa5f4fe8,b09a7e5e-d7b4-4180-be12-22a4e26b84e0,99044db1-6bcd-4597-a04e-4a28f0089b01,aa13080a-34af-4f4e-b9c1-52553dc6d1d5",110.92044225235516
70,-33.0333,-71.5417,6,"983445e3-278a-41cc-8796-1b595a9b414f,45ec3c41-42eb-41e0-8369-3e9c36f8336f",594.5139238416064
72,22.3,114.1667,74,"ea123e87-d65c-44a1-9472-0e45fe77ce48,c5b7a8bc-7566-49d1-8984-7c9c76d2745c,18274d86-539a-40ea-ba67-e8443bd77147",2.549456930537915
74,10.0,-84.1167,2,"00a8b414-c495-48c3-a914-6d8198944f15,5ba5dc63-dd6e-493b-af3a-f71fc2946d17",8.26968011965405
76,64.1333,-21.9333,2,e28dc74a-97ea-4a16-a603-5f121b652de6,1.8547378671331767
83,44.65,-63.6,2,6bcaba1c-03af-4c60-b300-49ad40093993,1.999621917670201
84,30.25,120.1667,83,"020c90b4-14a8-4f0e-a308-5b2da30309fe,969ecfd7-74ac-4b63-93d7-b13801d2ad09,3a2f27ce-5201-4fcf-943f-e5587c5b0cba,4a6f9fd3-07f4-402a-af17-8bbef00b8334,d6050ac6-0dc1-40f6-bb17-8a4760bf5426,2d8f6484-42fb-49a8-9d8c-11990a8f56a0,3d10c5e3-a449-4c0c-b3fc-4c9944f4b2e5,5070e74d-f3b3-4b90-a647-eca88fd7fced,7e1c93c8-7b4c-44e7-8ec8-282d9f53f494",190.1335088258342
86,40.75,-111.8833,94,"d8d6af27-03e3-490d-b65b-c8c282629de3,ea3b159d-7774-4c62-891c-47fee0ea06d8,0a34d37c-6b62-4870-b1da-fcb76dcb5984,c2ec9836-2878-4a98-b533-006354927023,d74fe432-a31b-4023-b777-326006cfc59d,15d6f03e-a016-4e89-b381-f1b903e11847,3b4ad979-1c6b-4ee4-99a9-b970debfa0c7,e2faefdb-1153-4a4c-be9e-45d488155319,09a1d703-19a4-4ec3-8a5e-a5bedb62457d,93820602-4a07-40de-8aeb-067ed9d0e3a5,9929dca2-69f3-4cd7-b474-aad4b884b2af,d503ee2e-865c-49a5-b522-865277a033a0,2684816f-9264-470f-9106-77584aca6c13,90b444d4-c940-4c9d-a882-b969ed75071b,a827fe42-c67a-4067-bd6a-fc8cadd9a16f,70a73bf0-480a-4732-b60c-79040c48b8c2,5b3860e2-2df1-48f0-af70-79802781613f,be234f71-9318-46c8-98bc-a88c9a6c3d66,b8ec6169-f547-4e38-a262-d2cefbce1364,8176e318-20fa-4d4e-b9bb-acfbf3bb2fef,cc13e166-121e-4839-beb7-82c463b4e4fc,021dc33f-3d84-4b57-b567-d676e16b390d,1b1ad268-2d83-4f4e-8661-9579932db3a6,35b6c1e7-4928-43ae-9997-43b225db90cd,c8902297-8b2b-4194-8208-da7f45a8948a,659ab23a-2f5c-4f61-8828-d9fc625860f4",186.42871764841593
87,32.0833,34.8833,28,"95f929e4-0368-44c6-81e9-47ba71096f72,6d40862e-0aa6-4641-83f3-823d43a0ebee,7be029c6-e876-4066-819f-64807cc31cd6,cc8919cd-45fe-4113-83c2-289f638fbc83",31.244278783454806
107,-33.8683,151.2086,58,"0a1e4a48-c17a-496b-b33d-03e8187252e1,4df7a4dc-4806-4e27-a0b9-258aafba8145",51.98655905211824
111,18.5236,73.8478,22,02c058c1-c82b-4555-a6f2-1b3f01474c7d,118.54074811521447
113,37.5665,126.978,88,"4ce1b194-e60f-412a-b8d7-5bb8272c7fe6,26454a0a-aeb9-4a0a-8da2-c704f602fe1c,a71faf10-3c16-4d23-b037-a88390c5680f,93ba5c21-6a4d-4bc5-b8ea-7ce99bcc03f3,5b07dc86-18e0-4a41-aa80-307c29b2eb78,41230211-a128-42b1-83a9-992baf66ef3a,751ce8a6-1b2f-4689-adf4-f9afd1bf8af1,80c20685-2e36-4b9d-ab88-2a8d38f0f220,f565a724-79ed-4876-93ec-a49984664c92,c2805a1f-57f5-4526-9054-1879603512f7,a6946da4-08f6-472f-a36d-8393aba673c7,d8903b1a-05b7-405f-864a-6d951759189f,5b42e81b-d9b0-4cea-9baf-d611a556b8f6",182.24227652420024
115,-6.8,39.2833,3,"3e6bb34e-19f3-41a9-b170-42b73d3e9e69,f90d4ea4-c664-4853-bbf0-59014beaeec1",2401.735885453427
116,24.6333,46.7167,1,9ff901ad-2d05-4a5a-b34b-9d0a7c5aacac,541.2784994788107
125,-23.55,-46.6333,19,"d8125e48-c348-41ec-a608-ed2c95a63044,242021f5-1384-4374-be1b-e94cacafbbcf,a1719964-8b26-4861-9cc7-a3aedf7e7651,46fb2be2-2cf4-4881-8194-c7e159572bfd,2f12ace7-1916-462f-a2fe-adc7397c4694,6a50efe6-8e73-40e0-89f0-40037f21e3b9",271.14964958319587
133,24.95,55.3333,8,"c78109ee-a02b-4b77-89c4-c21e97d126ab,3d09400d-b47d-4807-897c-459427ac4f93,0d441f66-c47c-4e81-97a1-299767bc9c43,cce1a0b4-da1d-4f40-b224-f9bcd332fe48,a9cc8f77-3ce9-49d2-a8f1-d773b7cf2444",118.56439031339835
148,23.7,90.375,1,2b6a5144-4f17-49ca-82b8-e4f024dcaac0,295.09411072993584
151,21.3,-157.8167,5,"f8cd0415-28e6-4710-97e6-e884ebdc10a5,99bd5e7d-6cb7-4e4c-b7b7-28ac490f26fd,417a9910-a8b0-41f2-807f-df77a91b748b",58.86902605324397
166,52.1333,-106.6833,13,"74ee408e-ed82-45ac-9503-33a4e1ecfd63,ed9e70a3-629d-4e7a-8806-089759d53ea4,a13d6ec1-8ed1-4079-8956-2e841d6176ce,30f16321-0751-41e9-b7d5-69bce1cb764e",612.693021713824
169,-31.9522,115.8589,11,247ed300-253e-4678-b896-a8922a5c9174,0.23586975497041482
174,49.8333,73.1667,4,"80f97f76-7043-4b41-8ec8-aaae0b22d6fc,8ca8b700-a8ac-4477-863f-bed9802089b1,3e32de3d-f6c3-43fb-9d55-0877dc5cf9b7,a4d3bdbf-aa3f-4ee0-9a5c-e0c3e8c8fb12",673.6005479808323
175,-26.2044,28.0456,9,5f2e2368-97c1-479d-9111-b6a44dd0b393,0.3071502197801391
176,55.0167,82.9333,5,"fed5c262-448b-4c42-87f1-7d6ed10bc2d6,b867865c-a288-4acf-ab4e-01d6d96046e9,5cfec141-22a5-4b05-a215-4dbb6506ddbc,f4433271-47ee-4c8d-9205-644540a3e057,2acbe1de-b7c3-44a0-a69b-a63e43f40436",782.6785783136334
177,20.667,-103.35,10,"a5cd9ce1-5d4a-4fac-9724-6247abc7b0c1,a3c375f4-0e94-41c1-b40d-9d69c5c2343f,1f91c313-4bbe-4d04-9098-d8fdf2c2167b,6133e82a-5f8d-41b1-80d1-c2f38162c8c5",504.92940031030446
194,55.7903,49.1347,16,"26916ae7-bf9d-4915-a7a9-8f43433e112a,39358ba9-7848-461e-89a5-21580c9be8c2,5583c45a-0f29-4865-b12b-96e4e92721d0,8f011d75-3d05-4068-8859-334dd93c3bfb,ffa7e97a-1454-4ec2-a696-2fb7cae837b9,d58a935e-afc5-41bc-b438-419d81874fc4,ad52686e-b51c-425a-a89b-216bb368232e,a01125d9-ae15-4393-8d80-cd03d3b416e8,d66e14eb-0e12-48ed-a7d9-8b99f872309c",401.9354575739125
220,15.7703,-86.7919,2,307a73e8-e27e-4ee8-b32f-61744d06ec3c,650.9861155685144
222,12.9716,77.5946,2,"06bf694a-af78-476d-a26c-c26c8b9e4deb,c5a0a441-9df4-44c6-94c9-1f448f7a4b44",182.10768226928732
224,43.1737,132.0065,1,fc2df25b-afb6-44cc-9ede-fafc120118a0,636.5292497575895
232,10.8231,106.6297,12,b9c7b5d1-4592-4516-a77d-78da67f1df4c,0.015586123590746685
238,-15.7942,-47.8822,10,"309e606b-d9f2-4950-8971-12ede3abb1cd,57f12374-b154-4e83-b4bb-7a3a05642151,e50879fa-5b07-437e-9106-c20342907961",305.8879838129868
242,10.4806,-66.9036,4,"ac95492a-15c0-41e3-8902-14753c8bccb9,229e14bb-da40-4870-8065-12295dad1caf",421.75924868089305
245,41.7141,44.8271,7,"c592b086-ba57-4bf0-ae81-356adde35409,c87dc1d4-bb9f-41d4-b8aa-9028c69faaa9,bb9a0404-3303-4950-971c-c106250a2072,9f5b749c-4817-490d-9dd2-34406866c29f,bbde3412-67b7-4452-91c8-96a046aad68a",433.12094104082826
246,35.8989,14.5146,5,6fbbe259-dcf3-405d-a8b8-d33ff0185fcc,4.60564329406438
261,40.7675,114.8863,29,"5d754db1-b5fc-4d96-9221-a65d18a2edd6,705c8b06-3fc1-4b6f-bd0f-f5e64d94f833",526.8689940094569
