blockchain,rows,gini,gini_100,gini_200,gini_400,gini_500,gini_600,gini_800,gini_1000,gini_1500,gini_2000
sui.csv,47,0.5651566514968578,0.5288396320222314,0.5809287449215531,0.5832979235599627,0.5907183887451647,0.5762191258016262,0.5491778228569909,0.5006602685818854,0.4316684513211557,0.38229589999193325
ethernodes.csv,875,0.8061909890827391,0.7174682544759957,0.6580907894945399,0.6190450423946678,0.6037176490022022,0.582848831708131,0.5368153212551251,0.48774922983723945,0.3971413120494068,0.3416577764065639
solana.csv,118,0.7746364111784922,0.7607292567884217,0.7226987332595015,0.7227004076567103,0.6832447907553953,0.658311186322024,0.6067247071233598,0.5512576609210413,0.46247222455507064,0.39642477086159594
aptos.csv,46,0.5114771096456392,0.5711475385158011,0.5697259371087839,0.6073723812744248,0.6220464093914196,0.6184094954424931,0.6127945570583025,0.582461181763249,0.5340115891002757,0.4917153148718093
ethereum.csv,1046,0.8788771136551161,0.8782924294948644,0.8170303390011503,0.7193985602524784,0.682747532905562,0.6442703263607784,0.5768700230606834,0.521321105928047,0.4539149879867858,0.4188447850914147
avalanche.csv,99,0.7097028156886329,0.7144552110164558,0.6535545401832142,0.550554303666707,0.5386799279959366,0.5149994272081445,0.47267288619286785,0.4345903229517329,0.35601553292726273,0.313485922900568
