latitude,longitude,stake_weight,uuid,GDI,country,1linear_weight,0.8linear_weight,0.6linear_weight,0.4linear_weight,0.2linear_weight,0linear_weight
-34.6131,-58.3772,0.003804395919132207,0xbea2323e776d126d319e7f15bf41f624b8cfd19c0484e3b60e6d8ecf1810dd16,0.04941550778375302,Argentina,0.003804395919132207,0.012926618292056368,0.022048840664980533,0.031171063037904692,0.040293285410828855,0.04941550778375302
-33.9258,18.4232,0.00381205457366362,0x568fdb6acf26aae2a84419108ff13baa3ebf133844ef18e23a9f47b5af16b698,0.03276420912819274,South Africa,0.00381205457366362,0.009602485484569441,0.015392916395475267,0.02118334730638109,0.026973778217286914,0.03276420912819274
-33.8678,151.2073,0.0028000490604282724,0xaf0843693e9446fac15e6e019ed3b5c7527e23fa66006cb4625fb844dddcb1a0,0.06992509351373125,Australia,0.0028000490604282724,0.016225057951088865,0.029650066841749464,0.04307507573241006,0.05650008462307066,0.06992509351373125
-26.1222,28.2056,0.007008768423898303,0x6fd3ee60a084952162d62ead1a09f4ccd611f17608789ae45eba4f54967a295e,0.029177359550496385,South Africa,0.007008768423898303,0.011442486649217917,0.015876204874537538,0.02030992309985715,0.02474364132517677,0.029177359550496385
-23.5475,-46.6361,0.002791505573129446,0x52b48fb6e6883d4cdf244cde8d7e972ea2d8ece9b5e484ed5085aacef0e306a1,0.042985052649279765,Brazil,0.002791505573129446,0.010830214988359508,0.018868924403589574,0.026907633818819637,0.0349463432340497,0.042985052649279765
1.2897,103.8501,0.10298413894807529,0xadbfddd3d10cad1eed59d2c0793df0bfd1d16255309c38b34b8351daaddecccc,0.025155604405762744,Singapore,0.10298413894807529,0.08741843203961279,0.07185272513115026,0.056287018222687765,0.04072131131422525,0.025155604405762744
18.9888,73.1101,0.007497272362481054,0x6214524acdb638d3ace8a705c7e9bf6f73992d1e030003ac18155e46f0b81b91,0.01685767757015792,India,0.007497272362481054,0.009369353404016427,0.0112414344455518,0.013113515487087172,0.014985596528622547,0.01685767757015792
21.0245,105.8412,0.012936550769403804,0xa7375edf245124aa2531c74dcd0cbfb4c7aea02dbea32c7fbf72784533730874,0.018668763117322032,Vietnam,0.012936550769403804,0.01408299323898745,0.015229435708571095,0.01637587817815474,0.017522320647738388,0.018668763117322032
22.2783,114.1747,0.05132554500466973,0x189093e65faaea1d0c1c367b7c78b4d2ea569fc3d1e7d20b226eec0361b1a116,0.019270359031709473,China,0.05132554500466973,0.044914507810077685,0.038503470615485626,0.032092433420893574,0.02568139622630153,0.019270359031709473
25.7743,-80.1937,0.0013822620483742482,0xd2dc57e95669c9bf102cb5693fe8b2a8b10d330213d7ddd9fb417f86f183dc1d,0.02468380069158115,United States,0.0013822620483742482,0.0060425697770156266,0.010702877505657009,0.015363185234298388,0.02002349296293977,0.02468380069158115
30.4433,-91.1875,0.005082926432690487,0x66fcc9a1275170c140988e8fdc5104fef09568bdd07930f44a290bf55a5550ee,0.02456739321657282,United States,0.005082926432690487,0.008979819789466954,0.01287671314624342,0.016773606503019886,0.020670499859796354,0.02456739321657282
32.7831,-96.8067,0.001381408216743743,0x8e943e68e8e4a1ebb7e5a250b081af507d40e616283f38d2d2a2a4b6523c02ac,0.0249120853406083,United States,0.001381408216743743,0.006087543641516653,0.010793679066289566,0.015499814491062476,0.02020594991583539,0.0249120853406083
32.8546,-79.9748,0.03288367848273834,0xa651c7c52d64a2014379902bbc92439d196499bcc36d94ff0395aa45837c66db,0.022489419302323493,United States,0.03288367848273834,0.030804826646655372,0.028725974810572402,0.026647122974489432,0.024568271138406463,0.022489419302323493
33.9192,-118.4165,0.006213421675138368,0x41484099cd0ab3821ddd330a0cb742cafd6a1621ec1b993f65a8c6c5108a114d,0.024956318105999617,United States,0.006213421675138368,0.009962000961310617,0.01371058024748287,0.017459159533655115,0.02120773881982737,0.024956318105999617
34.0522,-118.2437,0.003183088873046471,0x6fdb6516f550ceada7d1fb687b52e4d334c0805a856f17c85f1eb852cbe66ffb,0.024882140866714843,United States,0.003183088873046471,0.007522899271780145,0.01186270967051382,0.016202520069247495,0.020542330467981172,0.024882140866714843
35.617,139.7486,0.042192611196856515,0xea733e480c379c61dae9cfb3f14a388f6a683d7a797c135f86b924fb7a2e8cdb,0.026406799975039617,Japan,0.042192611196856515,0.03903544895249313,0.03587828670812976,0.03272112446376638,0.029563962219402995,0.026406799975039617
37.3394,-121.895,0.01855324278601596,0x2784eb9f3b368be1db73256336014a01c02b1b06ab01df7387bb8945ca73045e,0.023428371387548632,United States,0.01855324278601596,0.019528268506322496,0.02050329422662903,0.021478319946935564,0.0224533456672421,0.023428371387548632
37.4565,126.7052,0.04301557044182125,0xa286a9187c86b4a3cef60478e5c61bb45757b795a8e6577ebbf0fa990db574cc,0.02206016774461799,South Korea,0.04301557044182125,0.0388244899023806,0.034633409362939946,0.030442328823499294,0.026251248284058643,0.02206016774461799
37.566,126.9784,0.0375320942539591,0x947c6451ad9a8659cba4e60a6da41086eb66e73fc07936bd3b7044873b5e094d,0.02207233701257905,South Korea,0.0375320942539591,0.03444014280568309,0.03134819135740708,0.02825623990913107,0.02516428846085506,0.02207233701257905
39.0437,-77.4875,0.01743200407527824,0xa4a00989d8ecc6d116b2283503f58de94d7fc33fff9e28010868abeb70d7d051,0.019640840587451407,United States,0.01743200407527824,0.01787377137771287,0.018315538680147507,0.01875730598258214,0.019199073285016775,0.019640840587451407
39.9612,-82.9988,0.003499737597503739,0x877d09996086effe241b1a740d46675754c17f8620ee9be42c5c7e322ce1598c,0.019980474757575778,United States,0.003499737597503739,0.0067958850295181455,0.010092032461532556,0.013388179893546962,0.016684327325561372,0.019980474757575778
